Test Case ID,Platform,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
ORA-PRO-00348,OracleApps,projects,Project Financials,Manufacturing,Configure -> Execute -> Verify -> Close,Accessibility,Search Manufacturing OracleApps Project Financials,User has OracleApps access and Manufacturing data exists,"1. Open Project Financials.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00349,OracleApps,projects,Project Financials,Healthcare,Create -> Approve -> Post -> Report,Regression,Escalate Healthcare OracleApps Project Financials,User has OracleApps access and Healthcare data exists,"1. Open Project Financials.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00350,OracleApps,projects,Project Financials,Healthcare,Submit -> Validate -> Approve -> Complete,Workflow,Escalate Healthcare OracleApps Project Financials,User has OracleApps access and Healthcare data exists,"1. Open Project Financials.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00351,OracleApps,projects,Project Financials,Healthcare,Draft -> Review -> Publish -> Archive,UI,Restore Healthcare OracleApps Project Financials,User has OracleApps access and Healthcare data exists,"1. Open Project Financials.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00352,OracleApps,projects,Project Financials,Healthcare,Configure -> Execute -> Verify -> Close,Functional,Approve Healthcare OracleApps Project Financials,User has OracleApps access and Healthcare data exists,"1. Open Project Financials.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00353,OracleApps,projects,Project Financials,Public Sector,Create -> Approve -> Post -> Report,Accessibility,Delete Public Sector OracleApps Project Financials,User has OracleApps access and Public Sector data exists,"1. Open Project Financials.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00354,OracleApps,projects,Project Financials,Public Sector,Submit -> Validate -> Approve -> Complete,UI,Archive Public Sector OracleApps Project Financials,User has OracleApps access and Public Sector data exists,"1. Open Project Financials.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00355,OracleApps,projects,Project Financials,Public Sector,Draft -> Review -> Publish -> Archive,Regression,Reject Public Sector OracleApps Project Financials,User has OracleApps access and Public Sector data exists,"1. Open Project Financials.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00356,OracleApps,projects,Project Financials,Public Sector,Configure -> Execute -> Verify -> Close,Regression,Escalate Public Sector OracleApps Project Financials,User has OracleApps access and Public Sector data exists,"1. Open Project Financials.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00357,OracleApps,projects,Project Financials,Technology,Create -> Approve -> Post -> Report,UI,Submit Technology OracleApps Project Financials,User has OracleApps access and Technology data exists,"1. Open Project Financials.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00358,OracleApps,projects,Project Financials,Technology,Submit -> Validate -> Approve -> Complete,Accessibility,Clone Technology OracleApps Project Financials,User has OracleApps access and Technology data exists,"1. Open Project Financials.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00359,OracleApps,projects,Project Financials,Technology,Draft -> Review -> Publish -> Archive,Accessibility,Clone Technology OracleApps Project Financials,User has OracleApps access and Technology data exists,"1. Open Project Financials.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00360,OracleApps,projects,Project Financials,Technology,Configure -> Execute -> Verify -> Close,Integration,Create Technology OracleApps Project Financials,User has OracleApps access and Technology data exists,"1. Open Project Financials.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00361,OracleApps,projects,Project Financials,Education,Create -> Approve -> Post -> Report,Workflow,Clone Education OracleApps Project Financials,User has OracleApps access and Education data exists,"1. Open Project Financials.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00362,OracleApps,projects,Project Financials,Education,Submit -> Validate -> Approve -> Complete,Accessibility,Clone Education OracleApps Project Financials,User has OracleApps access and Education data exists,"1. Open Project Financials.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00363,OracleApps,projects,Project Financials,Education,Draft -> Review -> Publish -> Archive,Accessibility,Approve Education OracleApps Project Financials,User has OracleApps access and Education data exists,"1. Open Project Financials.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00364,OracleApps,projects,Project Financials,Education,Configure -> Execute -> Verify -> Close,Accessibility,Edit Education OracleApps Project Financials,User has OracleApps access and Education data exists,"1. Open Project Financials.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00365,OracleApps,projects,Project Execution,Enterprise,Create -> Approve -> Post -> Report,Regression,Delete Enterprise OracleApps Project Execution,User has OracleApps access and Enterprise data exists,"1. Open Project Execution.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00366,OracleApps,projects,Project Execution,Enterprise,Submit -> Validate -> Approve -> Complete,UI,Route Enterprise OracleApps Project Execution,User has OracleApps access and Enterprise data exists,"1. Open Project Execution.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00367,OracleApps,projects,Project Execution,Enterprise,Draft -> Review -> Publish -> Archive,Workflow,Reject Enterprise OracleApps Project Execution,User has OracleApps access and Enterprise data exists,"1. Open Project Execution.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00368,OracleApps,projects,Project Execution,Enterprise,Configure -> Execute -> Verify -> Close,Security,Search Enterprise OracleApps Project Execution,User has OracleApps access and Enterprise data exists,"1. Open Project Execution.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00369,OracleApps,projects,Project Execution,Retail,Create -> Approve -> Post -> Report,Regression,Update Retail OracleApps Project Execution,User has OracleApps access and Retail data exists,"1. Open Project Execution.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00370,OracleApps,projects,Project Execution,Retail,Submit -> Validate -> Approve -> Complete,Functional,Escalate Retail OracleApps Project Execution,User has OracleApps access and Retail data exists,"1. Open Project Execution.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00371,OracleApps,projects,Project Execution,Retail,Draft -> Review -> Publish -> Archive,Performance,Submit Retail OracleApps Project Execution,User has OracleApps access and Retail data exists,"1. Open Project Execution.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00372,OracleApps,projects,Project Execution,Retail,Configure -> Execute -> Verify -> Close,Regression,Delete Retail OracleApps Project Execution,User has OracleApps access and Retail data exists,"1. Open Project Execution.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00373,OracleApps,projects,Project Execution,Manufacturing,Create -> Approve -> Post -> Report,UI,Create Manufacturing OracleApps Project Execution,User has OracleApps access and Manufacturing data exists,"1. Open Project Execution.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00374,OracleApps,projects,Project Execution,Manufacturing,Submit -> Validate -> Approve -> Complete,Integration,Submit Manufacturing OracleApps Project Execution,User has OracleApps access and Manufacturing data exists,"1. Open Project Execution.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00375,OracleApps,projects,Project Execution,Manufacturing,Draft -> Review -> Publish -> Archive,Workflow,Validate Manufacturing OracleApps Project Execution,User has OracleApps access and Manufacturing data exists,"1. Open Project Execution.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00376,OracleApps,projects,Project Execution,Manufacturing,Configure -> Execute -> Verify -> Close,UI,Archive Manufacturing OracleApps Project Execution,User has OracleApps access and Manufacturing data exists,"1. Open Project Execution.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00377,OracleApps,projects,Project Execution,Healthcare,Create -> Approve -> Post -> Report,Regression,Validate Healthcare OracleApps Project Execution,User has OracleApps access and Healthcare data exists,"1. Open Project Execution.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00378,OracleApps,projects,Project Execution,Healthcare,Submit -> Validate -> Approve -> Complete,Security,Create Healthcare OracleApps Project Execution,User has OracleApps access and Healthcare data exists,"1. Open Project Execution.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00379,OracleApps,projects,Project Execution,Healthcare,Draft -> Review -> Publish -> Archive,UI,Approve Healthcare OracleApps Project Execution,User has OracleApps access and Healthcare data exists,"1. Open Project Execution.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00380,OracleApps,projects,Project Execution,Healthcare,Configure -> Execute -> Verify -> Close,Regression,Route Healthcare OracleApps Project Execution,User has OracleApps access and Healthcare data exists,"1. Open Project Execution.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00381,OracleApps,projects,Project Execution,Public Sector,Create -> Approve -> Post -> Report,Security,Create Public Sector OracleApps Project Execution,User has OracleApps access and Public Sector data exists,"1. Open Project Execution.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00382,OracleApps,projects,Project Execution,Public Sector,Submit -> Validate -> Approve -> Complete,Functional,Update Public Sector OracleApps Project Execution,User has OracleApps access and Public Sector data exists,"1. Open Project Execution.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00383,OracleApps,projects,Project Execution,Public Sector,Draft -> Review -> Publish -> Archive,UI,Reject Public Sector OracleApps Project Execution,User has OracleApps access and Public Sector data exists,"1. Open Project Execution.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00384,OracleApps,projects,Project Execution,Public Sector,Configure -> Execute -> Verify -> Close,Performance,Reject Public Sector OracleApps Project Execution,User has OracleApps access and Public Sector data exists,"1. Open Project Execution.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00385,OracleApps,projects,Project Execution,Technology,Create -> Approve -> Post -> Report,Workflow,Approve Technology OracleApps Project Execution,User has OracleApps access and Technology data exists,"1. Open Project Execution.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00386,OracleApps,projects,Project Execution,Technology,Submit -> Validate -> Approve -> Complete,UI,Clone Technology OracleApps Project Execution,User has OracleApps access and Technology data exists,"1. Open Project Execution.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00387,OracleApps,projects,Project Execution,Technology,Draft -> Review -> Publish -> Archive,Integration,Approve Technology OracleApps Project Execution,User has OracleApps access and Technology data exists,"1. Open Project Execution.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00388,OracleApps,projects,Project Execution,Technology,Configure -> Execute -> Verify -> Close,Regression,Edit Technology OracleApps Project Execution,User has OracleApps access and Technology data exists,"1. Open Project Execution.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00389,OracleApps,projects,Project Execution,Education,Create -> Approve -> Post -> Report,Accessibility,Validate Education OracleApps Project Execution,User has OracleApps access and Education data exists,"1. Open Project Execution.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00390,OracleApps,projects,Project Execution,Education,Submit -> Validate -> Approve -> Complete,Functional,Update Education OracleApps Project Execution,User has OracleApps access and Education data exists,"1. Open Project Execution.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00391,OracleApps,projects,Project Execution,Education,Draft -> Review -> Publish -> Archive,Regression,Edit Education OracleApps Project Execution,User has OracleApps access and Education data exists,"1. Open Project Execution.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00392,OracleApps,projects,Project Execution,Education,Configure -> Execute -> Verify -> Close,Functional,Update Education OracleApps Project Execution,User has OracleApps access and Education data exists,"1. Open Project Execution.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00393,OracleApps,projects,Billing,Enterprise,Create -> Approve -> Post -> Report,Regression,Approve Enterprise OracleApps Billing,User has OracleApps access and Enterprise data exists,"1. Open Billing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00394,OracleApps,projects,Billing,Enterprise,Submit -> Validate -> Approve -> Complete,Security,Archive Enterprise OracleApps Billing,User has OracleApps access and Enterprise data exists,"1. Open Billing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00395,OracleApps,projects,Billing,Enterprise,Draft -> Review -> Publish -> Archive,Security,Approve Enterprise OracleApps Billing,User has OracleApps access and Enterprise data exists,"1. Open Billing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00396,OracleApps,projects,Billing,Enterprise,Configure -> Execute -> Verify -> Close,Workflow,Approve Enterprise OracleApps Billing,User has OracleApps access and Enterprise data exists,"1. Open Billing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00397,OracleApps,projects,Billing,Retail,Create -> Approve -> Post -> Report,Workflow,Delete Retail OracleApps Billing,User has OracleApps access and Retail data exists,"1. Open Billing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00398,OracleApps,projects,Billing,Retail,Submit -> Validate -> Approve -> Complete,Workflow,Reject Retail OracleApps Billing,User has OracleApps access and Retail data exists,"1. Open Billing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00399,OracleApps,projects,Billing,Retail,Draft -> Review -> Publish -> Archive,Accessibility,Escalate Retail OracleApps Billing,User has OracleApps access and Retail data exists,"1. Open Billing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00400,OracleApps,projects,Billing,Retail,Configure -> Execute -> Verify -> Close,Functional,Archive Retail OracleApps Billing,User has OracleApps access and Retail data exists,"1. Open Billing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00401,OracleApps,projects,Billing,Manufacturing,Create -> Approve -> Post -> Report,Integration,Route Manufacturing OracleApps Billing,User has OracleApps access and Manufacturing data exists,"1. Open Billing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00402,OracleApps,projects,Billing,Manufacturing,Submit -> Validate -> Approve -> Complete,Regression,Restore Manufacturing OracleApps Billing,User has OracleApps access and Manufacturing data exists,"1. Open Billing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00403,OracleApps,projects,Billing,Manufacturing,Draft -> Review -> Publish -> Archive,Security,Escalate Manufacturing OracleApps Billing,User has OracleApps access and Manufacturing data exists,"1. Open Billing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00404,OracleApps,projects,Billing,Manufacturing,Configure -> Execute -> Verify -> Close,Accessibility,Edit Manufacturing OracleApps Billing,User has OracleApps access and Manufacturing data exists,"1. Open Billing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00405,OracleApps,projects,Billing,Healthcare,Create -> Approve -> Post -> Report,Security,Submit Healthcare OracleApps Billing,User has OracleApps access and Healthcare data exists,"1. Open Billing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00406,OracleApps,projects,Billing,Healthcare,Submit -> Validate -> Approve -> Complete,Regression,Restore Healthcare OracleApps Billing,User has OracleApps access and Healthcare data exists,"1. Open Billing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00407,OracleApps,projects,Billing,Healthcare,Draft -> Review -> Publish -> Archive,Integration,Submit Healthcare OracleApps Billing,User has OracleApps access and Healthcare data exists,"1. Open Billing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
