Test Case ID,Cloud,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SN-CSM-00282,ServiceNow,Entitlements,Retail,Order -> Fulfillment -> Case Update,Functional,Edit Retail ServiceNow Entitlements,User has ServiceNow access and Retail test data exists,"1. Open Entitlements.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00283,ServiceNow,Entitlements,Healthcare,Case -> Agent Workspace -> Knowledge -> Resolution,Regression,Update Healthcare ServiceNow Entitlements,User has ServiceNow access and Healthcare test data exists,"1. Open Entitlements.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00284,ServiceNow,Entitlements,Healthcare,Portal -> Case Create -> Assignment -> Closure,UI,Approve Healthcare ServiceNow Entitlements,User has ServiceNow access and Healthcare test data exists,"1. Open Entitlements.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00285,ServiceNow,Entitlements,Healthcare,Order -> Fulfillment -> Case Update,Integration,Delete Healthcare ServiceNow Entitlements,User has ServiceNow access and Healthcare test data exists,"1. Open Entitlements.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00286,ServiceNow,Entitlements,Banking,Case -> Agent Workspace -> Knowledge -> Resolution,Security,Approve Banking ServiceNow Entitlements,User has ServiceNow access and Banking test data exists,"1. Open Entitlements.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00287,ServiceNow,Entitlements,Banking,Portal -> Case Create -> Assignment -> Closure,UI,Validate Banking ServiceNow Entitlements,User has ServiceNow access and Banking test data exists,"1. Open Entitlements.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00288,ServiceNow,Entitlements,Banking,Order -> Fulfillment -> Case Update,UI,Create Banking ServiceNow Entitlements,User has ServiceNow access and Banking test data exists,"1. Open Entitlements.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00289,ServiceNow,Case,Telecom,Case -> Agent Workspace -> Knowledge -> Resolution,UI,Clone Telecom ServiceNow Case,User has ServiceNow access and Telecom test data exists,"1. Open Case.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00290,ServiceNow,Case,Telecom,Portal -> Case Create -> Assignment -> Closure,Functional,Edit Telecom ServiceNow Case,User has ServiceNow access and Telecom test data exists,"1. Open Case.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00291,ServiceNow,Case,Telecom,Order -> Fulfillment -> Case Update,UI,Assign Telecom ServiceNow Case,User has ServiceNow access and Telecom test data exists,"1. Open Case.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00292,ServiceNow,Case,Retail,Case -> Agent Workspace -> Knowledge -> Resolution,Integration,Create Retail ServiceNow Case,User has ServiceNow access and Retail test data exists,"1. Open Case.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00293,ServiceNow,Case,Retail,Portal -> Case Create -> Assignment -> Closure,Security,Submit Retail ServiceNow Case,User has ServiceNow access and Retail test data exists,"1. Open Case.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00294,ServiceNow,Case,Retail,Order -> Fulfillment -> Case Update,Regression,Search Retail ServiceNow Case,User has ServiceNow access and Retail test data exists,"1. Open Case.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00295,ServiceNow,Case,Healthcare,Case -> Agent Workspace -> Knowledge -> Resolution,Functional,Validate Healthcare ServiceNow Case,User has ServiceNow access and Healthcare test data exists,"1. Open Case.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00296,ServiceNow,Case,Healthcare,Portal -> Case Create -> Assignment -> Closure,Regression,Reject Healthcare ServiceNow Case,User has ServiceNow access and Healthcare test data exists,"1. Open Case.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00297,ServiceNow,Case,Healthcare,Order -> Fulfillment -> Case Update,Functional,Validate Healthcare ServiceNow Case,User has ServiceNow access and Healthcare test data exists,"1. Open Case.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00298,ServiceNow,Case,Banking,Case -> Agent Workspace -> Knowledge -> Resolution,Integration,Resolve Banking ServiceNow Case,User has ServiceNow access and Banking test data exists,"1. Open Case.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00299,ServiceNow,Case,Banking,Portal -> Case Create -> Assignment -> Closure,Regression,Assign Banking ServiceNow Case,User has ServiceNow access and Banking test data exists,"1. Open Case.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00300,ServiceNow,Case,Banking,Order -> Fulfillment -> Case Update,Security,Resolve Banking ServiceNow Case,User has ServiceNow access and Banking test data exists,"1. Open Case.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00301,ServiceNow,Customer Portal,Telecom,Case -> Agent Workspace -> Knowledge -> Resolution,Security,Approve Telecom ServiceNow Customer Portal,User has ServiceNow access and Telecom test data exists,"1. Open Customer Portal.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00302,ServiceNow,Customer Portal,Telecom,Portal -> Case Create -> Assignment -> Closure,UI,Create Telecom ServiceNow Customer Portal,User has ServiceNow access and Telecom test data exists,"1. Open Customer Portal.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00303,ServiceNow,Customer Portal,Telecom,Order -> Fulfillment -> Case Update,UI,Reject Telecom ServiceNow Customer Portal,User has ServiceNow access and Telecom test data exists,"1. Open Customer Portal.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00304,ServiceNow,Customer Portal,Retail,Case -> Agent Workspace -> Knowledge -> Resolution,Regression,Approve Retail ServiceNow Customer Portal,User has ServiceNow access and Retail test data exists,"1. Open Customer Portal.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00305,ServiceNow,Customer Portal,Retail,Portal -> Case Create -> Assignment -> Closure,UI,Delete Retail ServiceNow Customer Portal,User has ServiceNow access and Retail test data exists,"1. Open Customer Portal.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00306,ServiceNow,Customer Portal,Retail,Order -> Fulfillment -> Case Update,UI,Close Retail ServiceNow Customer Portal,User has ServiceNow access and Retail test data exists,"1. Open Customer Portal.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00307,ServiceNow,Customer Portal,Healthcare,Case -> Agent Workspace -> Knowledge -> Resolution,Integration,Search Healthcare ServiceNow Customer Portal,User has ServiceNow access and Healthcare test data exists,"1. Open Customer Portal.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00308,ServiceNow,Customer Portal,Healthcare,Portal -> Case Create -> Assignment -> Closure,Security,Edit Healthcare ServiceNow Customer Portal,User has ServiceNow access and Healthcare test data exists,"1. Open Customer Portal.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00309,ServiceNow,Customer Portal,Healthcare,Order -> Fulfillment -> Case Update,Security,Resolve Healthcare ServiceNow Customer Portal,User has ServiceNow access and Healthcare test data exists,"1. Open Customer Portal.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00310,ServiceNow,Customer Portal,Banking,Case -> Agent Workspace -> Knowledge -> Resolution,Functional,Create Banking ServiceNow Customer Portal,User has ServiceNow access and Banking test data exists,"1. Open Customer Portal.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00311,ServiceNow,Customer Portal,Banking,Portal -> Case Create -> Assignment -> Closure,UI,Create Banking ServiceNow Customer Portal,User has ServiceNow access and Banking test data exists,"1. Open Customer Portal.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00312,ServiceNow,Customer Portal,Banking,Order -> Fulfillment -> Case Update,Regression,Search Banking ServiceNow Customer Portal,User has ServiceNow access and Banking test data exists,"1. Open Customer Portal.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00313,ServiceNow,Knowledge,Telecom,Case -> Agent Workspace -> Knowledge -> Resolution,Regression,Validate Telecom ServiceNow Knowledge,User has ServiceNow access and Telecom test data exists,"1. Open Knowledge.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00314,ServiceNow,Knowledge,Telecom,Portal -> Case Create -> Assignment -> Closure,Integration,Close Telecom ServiceNow Knowledge,User has ServiceNow access and Telecom test data exists,"1. Open Knowledge.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00315,ServiceNow,Knowledge,Telecom,Order -> Fulfillment -> Case Update,Functional,Submit Telecom ServiceNow Knowledge,User has ServiceNow access and Telecom test data exists,"1. Open Knowledge.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00316,ServiceNow,Knowledge,Retail,Case -> Agent Workspace -> Knowledge -> Resolution,Regression,Reject Retail ServiceNow Knowledge,User has ServiceNow access and Retail test data exists,"1. Open Knowledge.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00317,ServiceNow,Knowledge,Retail,Portal -> Case Create -> Assignment -> Closure,Integration,Close Retail ServiceNow Knowledge,User has ServiceNow access and Retail test data exists,"1. Open Knowledge.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00318,ServiceNow,Knowledge,Retail,Order -> Fulfillment -> Case Update,Functional,Validate Retail ServiceNow Knowledge,User has ServiceNow access and Retail test data exists,"1. Open Knowledge.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Low,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00319,ServiceNow,Knowledge,Healthcare,Case -> Agent Workspace -> Knowledge -> Resolution,Integration,Delete Healthcare ServiceNow Knowledge,User has ServiceNow access and Healthcare test data exists,"1. Open Knowledge.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00320,ServiceNow,Knowledge,Healthcare,Portal -> Case Create -> Assignment -> Closure,Integration,Create Healthcare ServiceNow Knowledge,User has ServiceNow access and Healthcare test data exists,"1. Open Knowledge.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00321,ServiceNow,Knowledge,Healthcare,Order -> Fulfillment -> Case Update,Functional,Reject Healthcare ServiceNow Knowledge,User has ServiceNow access and Healthcare test data exists,"1. Open Knowledge.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00322,ServiceNow,Knowledge,Banking,Case -> Agent Workspace -> Knowledge -> Resolution,Functional,Submit Banking ServiceNow Knowledge,User has ServiceNow access and Banking test data exists,"1. Open Knowledge.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00323,ServiceNow,Knowledge,Banking,Portal -> Case Create -> Assignment -> Closure,Functional,Clone Banking ServiceNow Knowledge,User has ServiceNow access and Banking test data exists,"1. Open Knowledge.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00324,ServiceNow,Knowledge,Banking,Order -> Fulfillment -> Case Update,Integration,Update Banking ServiceNow Knowledge,User has ServiceNow access and Banking test data exists,"1. Open Knowledge.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00325,ServiceNow,Agent Workspace,Telecom,Case -> Agent Workspace -> Knowledge -> Resolution,Regression,Edit Telecom ServiceNow Agent Workspace,User has ServiceNow access and Telecom test data exists,"1. Open Agent Workspace.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00326,ServiceNow,Agent Workspace,Telecom,Portal -> Case Create -> Assignment -> Closure,Regression,Delete Telecom ServiceNow Agent Workspace,User has ServiceNow access and Telecom test data exists,"1. Open Agent Workspace.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00327,ServiceNow,Agent Workspace,Telecom,Order -> Fulfillment -> Case Update,UI,Update Telecom ServiceNow Agent Workspace,User has ServiceNow access and Telecom test data exists,"1. Open Agent Workspace.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00328,ServiceNow,Agent Workspace,Retail,Case -> Agent Workspace -> Knowledge -> Resolution,Regression,Update Retail ServiceNow Agent Workspace,User has ServiceNow access and Retail test data exists,"1. Open Agent Workspace.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00329,ServiceNow,Agent Workspace,Retail,Portal -> Case Create -> Assignment -> Closure,Regression,Delete Retail ServiceNow Agent Workspace,User has ServiceNow access and Retail test data exists,"1. Open Agent Workspace.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00330,ServiceNow,Agent Workspace,Retail,Order -> Fulfillment -> Case Update,Regression,Clone Retail ServiceNow Agent Workspace,User has ServiceNow access and Retail test data exists,"1. Open Agent Workspace.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00331,ServiceNow,Agent Workspace,Healthcare,Case -> Agent Workspace -> Knowledge -> Resolution,Functional,Close Healthcare ServiceNow Agent Workspace,User has ServiceNow access and Healthcare test data exists,"1. Open Agent Workspace.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00332,ServiceNow,Agent Workspace,Healthcare,Portal -> Case Create -> Assignment -> Closure,Functional,Search Healthcare ServiceNow Agent Workspace,User has ServiceNow access and Healthcare test data exists,"1. Open Agent Workspace.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00333,ServiceNow,Agent Workspace,Healthcare,Order -> Fulfillment -> Case Update,Security,Edit Healthcare ServiceNow Agent Workspace,User has ServiceNow access and Healthcare test data exists,"1. Open Agent Workspace.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00334,ServiceNow,Agent Workspace,Banking,Case -> Agent Workspace -> Knowledge -> Resolution,Functional,Reject Banking ServiceNow Agent Workspace,User has ServiceNow access and Banking test data exists,"1. Open Agent Workspace.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00335,ServiceNow,Agent Workspace,Banking,Portal -> Case Create -> Assignment -> Closure,UI,Clone Banking ServiceNow Agent Workspace,User has ServiceNow access and Banking test data exists,"1. Open Agent Workspace.
2. Execute: Portal -> Case Create -> Assignment -> Closure.
3. Perform validation and confirm outcome.","Portal -> Case Create -> Assignment -> Closure completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00336,ServiceNow,Agent Workspace,Banking,Order -> Fulfillment -> Case Update,Regression,Assign Banking ServiceNow Agent Workspace,User has ServiceNow access and Banking test data exists,"1. Open Agent Workspace.
2. Execute: Order -> Fulfillment -> Case Update.
3. Perform validation and confirm outcome.","Order -> Fulfillment -> Case Update completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-00337,ServiceNow,Order Management,Telecom,Case -> Agent Workspace -> Knowledge -> Resolution,UI,Edit Telecom ServiceNow Order Management,User has ServiceNow access and Telecom test data exists,"1. Open Order Management.
2. Execute: Case -> Agent Workspace -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Case -> Agent Workspace -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
