Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-QM-00254,SAP Ph-II,QM,Quality Notification,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Performance,Archive Pharma SAP Quality Notification,SAP access provisioned and Pharma test data exists,"1. Open Quality Notification.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00255,SAP Ph-II,QM,Quality Notification,Pharma,Order -> Delivery -> Billing -> Accounting,Performance,Delete Pharma SAP Quality Notification,SAP access provisioned and Pharma test data exists,"1. Open Quality Notification.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00256,SAP Ph-II,QM,Quality Notification,Automotive,Create -> Approve -> Post -> Report,Functional,Search Automotive SAP Quality Notification,SAP access provisioned and Automotive test data exists,"1. Open Quality Notification.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00257,SAP Ph-II,QM,Quality Notification,Automotive,Plan -> Execute -> Verify -> Close,Workflow,Reject Automotive SAP Quality Notification,SAP access provisioned and Automotive test data exists,"1. Open Quality Notification.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00258,SAP Ph-II,QM,Quality Notification,Automotive,Request -> Process -> Approve -> Complete,Workflow,Approve Automotive SAP Quality Notification,SAP access provisioned and Automotive test data exists,"1. Open Quality Notification.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00259,SAP Ph-II,QM,Quality Notification,Automotive,Master Data -> Transaction -> Settlement -> Analytics,UI,Delete Automotive SAP Quality Notification,SAP access provisioned and Automotive test data exists,"1. Open Quality Notification.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00260,SAP Ph-II,QM,Quality Notification,Automotive,Order -> Delivery -> Billing -> Accounting,Regression,Create Automotive SAP Quality Notification,SAP access provisioned and Automotive test data exists,"1. Open Quality Notification.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00261,SAP Ph-II,QM,Quality Notification,Banking,Create -> Approve -> Post -> Report,Functional,Submit Banking SAP Quality Notification,SAP access provisioned and Banking test data exists,"1. Open Quality Notification.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00262,SAP Ph-II,QM,Quality Notification,Banking,Plan -> Execute -> Verify -> Close,Workflow,Validate Banking SAP Quality Notification,SAP access provisioned and Banking test data exists,"1. Open Quality Notification.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00263,SAP Ph-II,QM,Quality Notification,Banking,Request -> Process -> Approve -> Complete,Functional,Clone Banking SAP Quality Notification,SAP access provisioned and Banking test data exists,"1. Open Quality Notification.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00264,SAP Ph-II,QM,Quality Notification,Banking,Master Data -> Transaction -> Settlement -> Analytics,UI,Edit Banking SAP Quality Notification,SAP access provisioned and Banking test data exists,"1. Open Quality Notification.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00265,SAP Ph-II,QM,Quality Notification,Banking,Order -> Delivery -> Billing -> Accounting,Functional,Escalate Banking SAP Quality Notification,SAP access provisioned and Banking test data exists,"1. Open Quality Notification.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00266,SAP Ph-II,QM,Quality Notification,Utilities,Create -> Approve -> Post -> Report,Security,Approve Utilities SAP Quality Notification,SAP access provisioned and Utilities test data exists,"1. Open Quality Notification.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00267,SAP Ph-II,QM,Quality Notification,Utilities,Plan -> Execute -> Verify -> Close,Functional,Search Utilities SAP Quality Notification,SAP access provisioned and Utilities test data exists,"1. Open Quality Notification.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00268,SAP Ph-II,QM,Quality Notification,Utilities,Request -> Process -> Approve -> Complete,UI,Edit Utilities SAP Quality Notification,SAP access provisioned and Utilities test data exists,"1. Open Quality Notification.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00269,SAP Ph-II,QM,Quality Notification,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Regression,Reject Utilities SAP Quality Notification,SAP access provisioned and Utilities test data exists,"1. Open Quality Notification.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00270,SAP Ph-II,QM,Quality Notification,Utilities,Order -> Delivery -> Billing -> Accounting,Security,Delete Utilities SAP Quality Notification,SAP access provisioned and Utilities test data exists,"1. Open Quality Notification.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00271,SAP Ph-II,QM,Quality Notification,CPG,Create -> Approve -> Post -> Report,Integration,Search CPG SAP Quality Notification,SAP access provisioned and CPG test data exists,"1. Open Quality Notification.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00272,SAP Ph-II,QM,Quality Notification,CPG,Plan -> Execute -> Verify -> Close,Integration,Validate CPG SAP Quality Notification,SAP access provisioned and CPG test data exists,"1. Open Quality Notification.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00273,SAP Ph-II,QM,Quality Notification,CPG,Request -> Process -> Approve -> Complete,UI,Search CPG SAP Quality Notification,SAP access provisioned and CPG test data exists,"1. Open Quality Notification.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00274,SAP Ph-II,QM,Quality Notification,CPG,Master Data -> Transaction -> Settlement -> Analytics,Performance,Clone CPG SAP Quality Notification,SAP access provisioned and CPG test data exists,"1. Open Quality Notification.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00275,SAP Ph-II,QM,Quality Notification,CPG,Order -> Delivery -> Billing -> Accounting,UI,Search CPG SAP Quality Notification,SAP access provisioned and CPG test data exists,"1. Open Quality Notification.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00276,SAP Ph-II,QM,Quality Notification,Public Sector,Create -> Approve -> Post -> Report,Workflow,Clone Public Sector SAP Quality Notification,SAP access provisioned and Public Sector test data exists,"1. Open Quality Notification.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00277,SAP Ph-II,QM,Quality Notification,Public Sector,Plan -> Execute -> Verify -> Close,Functional,Clone Public Sector SAP Quality Notification,SAP access provisioned and Public Sector test data exists,"1. Open Quality Notification.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00278,SAP Ph-II,QM,Quality Notification,Public Sector,Request -> Process -> Approve -> Complete,Integration,Escalate Public Sector SAP Quality Notification,SAP access provisioned and Public Sector test data exists,"1. Open Quality Notification.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00279,SAP Ph-II,QM,Quality Notification,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Functional,Validate Public Sector SAP Quality Notification,SAP access provisioned and Public Sector test data exists,"1. Open Quality Notification.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00280,SAP Ph-II,QM,Quality Notification,Public Sector,Order -> Delivery -> Billing -> Accounting,UI,Search Public Sector SAP Quality Notification,SAP access provisioned and Public Sector test data exists,"1. Open Quality Notification.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00281,SAP Ph-II,QM,Certificate,Manufacturing,Create -> Approve -> Post -> Report,Regression,Escalate Manufacturing SAP Certificate,SAP access provisioned and Manufacturing test data exists,"1. Open Certificate.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00282,SAP Ph-II,QM,Certificate,Manufacturing,Plan -> Execute -> Verify -> Close,Security,Clone Manufacturing SAP Certificate,SAP access provisioned and Manufacturing test data exists,"1. Open Certificate.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00283,SAP Ph-II,QM,Certificate,Manufacturing,Request -> Process -> Approve -> Complete,Integration,Search Manufacturing SAP Certificate,SAP access provisioned and Manufacturing test data exists,"1. Open Certificate.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00284,SAP Ph-II,QM,Certificate,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Search Manufacturing SAP Certificate,SAP access provisioned and Manufacturing test data exists,"1. Open Certificate.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00285,SAP Ph-II,QM,Certificate,Manufacturing,Order -> Delivery -> Billing -> Accounting,Integration,Clone Manufacturing SAP Certificate,SAP access provisioned and Manufacturing test data exists,"1. Open Certificate.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00286,SAP Ph-II,QM,Certificate,Retail,Create -> Approve -> Post -> Report,Workflow,Validate Retail SAP Certificate,SAP access provisioned and Retail test data exists,"1. Open Certificate.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00287,SAP Ph-II,QM,Certificate,Retail,Plan -> Execute -> Verify -> Close,Workflow,Clone Retail SAP Certificate,SAP access provisioned and Retail test data exists,"1. Open Certificate.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00288,SAP Ph-II,QM,Certificate,Retail,Request -> Process -> Approve -> Complete,UI,Archive Retail SAP Certificate,SAP access provisioned and Retail test data exists,"1. Open Certificate.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00289,SAP Ph-II,QM,Certificate,Retail,Master Data -> Transaction -> Settlement -> Analytics,Functional,Clone Retail SAP Certificate,SAP access provisioned and Retail test data exists,"1. Open Certificate.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00290,SAP Ph-II,QM,Certificate,Retail,Order -> Delivery -> Billing -> Accounting,Security,Reject Retail SAP Certificate,SAP access provisioned and Retail test data exists,"1. Open Certificate.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00291,SAP Ph-II,QM,Certificate,Pharma,Create -> Approve -> Post -> Report,UI,Archive Pharma SAP Certificate,SAP access provisioned and Pharma test data exists,"1. Open Certificate.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00292,SAP Ph-II,QM,Certificate,Pharma,Plan -> Execute -> Verify -> Close,UI,Reject Pharma SAP Certificate,SAP access provisioned and Pharma test data exists,"1. Open Certificate.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00293,SAP Ph-II,QM,Certificate,Pharma,Request -> Process -> Approve -> Complete,Integration,Submit Pharma SAP Certificate,SAP access provisioned and Pharma test data exists,"1. Open Certificate.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00294,SAP Ph-II,QM,Certificate,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Regression,Delete Pharma SAP Certificate,SAP access provisioned and Pharma test data exists,"1. Open Certificate.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00295,SAP Ph-II,QM,Certificate,Pharma,Order -> Delivery -> Billing -> Accounting,Regression,Archive Pharma SAP Certificate,SAP access provisioned and Pharma test data exists,"1. Open Certificate.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00296,SAP Ph-II,QM,Certificate,Automotive,Create -> Approve -> Post -> Report,Regression,Archive Automotive SAP Certificate,SAP access provisioned and Automotive test data exists,"1. Open Certificate.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00297,SAP Ph-II,QM,Certificate,Automotive,Plan -> Execute -> Verify -> Close,Regression,Validate Automotive SAP Certificate,SAP access provisioned and Automotive test data exists,"1. Open Certificate.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00298,SAP Ph-II,QM,Certificate,Automotive,Request -> Process -> Approve -> Complete,UI,Escalate Automotive SAP Certificate,SAP access provisioned and Automotive test data exists,"1. Open Certificate.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00299,SAP Ph-II,QM,Certificate,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Clone Automotive SAP Certificate,SAP access provisioned and Automotive test data exists,"1. Open Certificate.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00300,SAP Ph-II,QM,Certificate,Automotive,Order -> Delivery -> Billing -> Accounting,UI,Approve Automotive SAP Certificate,SAP access provisioned and Automotive test data exists,"1. Open Certificate.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00301,SAP Ph-II,QM,Certificate,Banking,Create -> Approve -> Post -> Report,Security,Reject Banking SAP Certificate,SAP access provisioned and Banking test data exists,"1. Open Certificate.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00302,SAP Ph-II,QM,Certificate,Banking,Plan -> Execute -> Verify -> Close,Regression,Restore Banking SAP Certificate,SAP access provisioned and Banking test data exists,"1. Open Certificate.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00303,SAP Ph-II,QM,Certificate,Banking,Request -> Process -> Approve -> Complete,Regression,Update Banking SAP Certificate,SAP access provisioned and Banking test data exists,"1. Open Certificate.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00304,SAP Ph-II,QM,Certificate,Banking,Master Data -> Transaction -> Settlement -> Analytics,Security,Archive Banking SAP Certificate,SAP access provisioned and Banking test data exists,"1. Open Certificate.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00305,SAP Ph-II,QM,Certificate,Banking,Order -> Delivery -> Billing -> Accounting,Functional,Create Banking SAP Certificate,SAP access provisioned and Banking test data exists,"1. Open Certificate.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00306,SAP Ph-II,QM,Certificate,Utilities,Create -> Approve -> Post -> Report,Workflow,Submit Utilities SAP Certificate,SAP access provisioned and Utilities test data exists,"1. Open Certificate.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00307,SAP Ph-II,QM,Certificate,Utilities,Plan -> Execute -> Verify -> Close,Workflow,Search Utilities SAP Certificate,SAP access provisioned and Utilities test data exists,"1. Open Certificate.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00308,SAP Ph-II,QM,Certificate,Utilities,Request -> Process -> Approve -> Complete,Performance,Edit Utilities SAP Certificate,SAP access provisioned and Utilities test data exists,"1. Open Certificate.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-QM-00309,SAP Ph-II,QM,Certificate,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Security,Create Utilities SAP Certificate,SAP access provisioned and Utilities test data exists,"1. Open Certificate.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
