Test Case ID,Platform,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
DYN-CUS-00401,Dynamics365,customer_service,Field Service,Healthcare,Create -> Approve -> Post -> Report,Accessibility,Edit Healthcare Dynamics365 Field Service,User has Dynamics365 access and Healthcare data exists,"1. Open Field Service.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00402,Dynamics365,customer_service,Field Service,Healthcare,Submit -> Validate -> Approve -> Complete,Performance,Route Healthcare Dynamics365 Field Service,User has Dynamics365 access and Healthcare data exists,"1. Open Field Service.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00403,Dynamics365,customer_service,Field Service,Healthcare,Draft -> Review -> Publish -> Archive,UI,Delete Healthcare Dynamics365 Field Service,User has Dynamics365 access and Healthcare data exists,"1. Open Field Service.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00404,Dynamics365,customer_service,Field Service,Healthcare,Configure -> Execute -> Verify -> Close,UI,Delete Healthcare Dynamics365 Field Service,User has Dynamics365 access and Healthcare data exists,"1. Open Field Service.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00405,Dynamics365,customer_service,Field Service,Professional Services,Create -> Approve -> Post -> Report,UI,Submit Professional Services Dynamics365 Field Service,User has Dynamics365 access and Professional Services data exists,"1. Open Field Service.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00406,Dynamics365,customer_service,Field Service,Professional Services,Submit -> Validate -> Approve -> Complete,Functional,Escalate Professional Services Dynamics365 Field Service,User has Dynamics365 access and Professional Services data exists,"1. Open Field Service.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00407,Dynamics365,customer_service,Field Service,Professional Services,Draft -> Review -> Publish -> Archive,Security,Route Professional Services Dynamics365 Field Service,User has Dynamics365 access and Professional Services data exists,"1. Open Field Service.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00408,Dynamics365,customer_service,Field Service,Professional Services,Configure -> Execute -> Verify -> Close,Security,Delete Professional Services Dynamics365 Field Service,User has Dynamics365 access and Professional Services data exists,"1. Open Field Service.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00409,Dynamics365,customer_service,Field Service,Public Sector,Create -> Approve -> Post -> Report,Performance,Search Public Sector Dynamics365 Field Service,User has Dynamics365 access and Public Sector data exists,"1. Open Field Service.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00410,Dynamics365,customer_service,Field Service,Public Sector,Submit -> Validate -> Approve -> Complete,Functional,Submit Public Sector Dynamics365 Field Service,User has Dynamics365 access and Public Sector data exists,"1. Open Field Service.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00411,Dynamics365,customer_service,Field Service,Public Sector,Draft -> Review -> Publish -> Archive,Security,Delete Public Sector Dynamics365 Field Service,User has Dynamics365 access and Public Sector data exists,"1. Open Field Service.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00412,Dynamics365,customer_service,Field Service,Public Sector,Configure -> Execute -> Verify -> Close,Accessibility,Route Public Sector Dynamics365 Field Service,User has Dynamics365 access and Public Sector data exists,"1. Open Field Service.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00413,Dynamics365,customer_service,Field Service,Finance,Create -> Approve -> Post -> Report,Performance,Validate Finance Dynamics365 Field Service,User has Dynamics365 access and Finance data exists,"1. Open Field Service.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00414,Dynamics365,customer_service,Field Service,Finance,Submit -> Validate -> Approve -> Complete,Functional,Submit Finance Dynamics365 Field Service,User has Dynamics365 access and Finance data exists,"1. Open Field Service.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00415,Dynamics365,customer_service,Field Service,Finance,Draft -> Review -> Publish -> Archive,UI,Clone Finance Dynamics365 Field Service,User has Dynamics365 access and Finance data exists,"1. Open Field Service.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00416,Dynamics365,customer_service,Field Service,Finance,Configure -> Execute -> Verify -> Close,Workflow,Archive Finance Dynamics365 Field Service,User has Dynamics365 access and Finance data exists,"1. Open Field Service.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00417,Dynamics365,customer_service,Field Service,Technology,Create -> Approve -> Post -> Report,Functional,Submit Technology Dynamics365 Field Service,User has Dynamics365 access and Technology data exists,"1. Open Field Service.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00418,Dynamics365,customer_service,Field Service,Technology,Submit -> Validate -> Approve -> Complete,Accessibility,Restore Technology Dynamics365 Field Service,User has Dynamics365 access and Technology data exists,"1. Open Field Service.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00419,Dynamics365,customer_service,Field Service,Technology,Draft -> Review -> Publish -> Archive,Regression,Search Technology Dynamics365 Field Service,User has Dynamics365 access and Technology data exists,"1. Open Field Service.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00420,Dynamics365,customer_service,Field Service,Technology,Configure -> Execute -> Verify -> Close,UI,Reject Technology Dynamics365 Field Service,User has Dynamics365 access and Technology data exists,"1. Open Field Service.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00421,Dynamics365,customer_service,Cases,Retail,Create -> Approve -> Post -> Report,Accessibility,Create Retail Dynamics365 Cases,User has Dynamics365 access and Retail data exists,"1. Open Cases.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00422,Dynamics365,customer_service,Cases,Retail,Submit -> Validate -> Approve -> Complete,Integration,Search Retail Dynamics365 Cases,User has Dynamics365 access and Retail data exists,"1. Open Cases.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00423,Dynamics365,customer_service,Cases,Retail,Draft -> Review -> Publish -> Archive,Security,Archive Retail Dynamics365 Cases,User has Dynamics365 access and Retail data exists,"1. Open Cases.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00424,Dynamics365,customer_service,Cases,Retail,Configure -> Execute -> Verify -> Close,Workflow,Create Retail Dynamics365 Cases,User has Dynamics365 access and Retail data exists,"1. Open Cases.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00425,Dynamics365,customer_service,Cases,Manufacturing,Create -> Approve -> Post -> Report,Accessibility,Delete Manufacturing Dynamics365 Cases,User has Dynamics365 access and Manufacturing data exists,"1. Open Cases.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00426,Dynamics365,customer_service,Cases,Manufacturing,Submit -> Validate -> Approve -> Complete,Performance,Clone Manufacturing Dynamics365 Cases,User has Dynamics365 access and Manufacturing data exists,"1. Open Cases.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00427,Dynamics365,customer_service,Cases,Manufacturing,Draft -> Review -> Publish -> Archive,UI,Restore Manufacturing Dynamics365 Cases,User has Dynamics365 access and Manufacturing data exists,"1. Open Cases.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00428,Dynamics365,customer_service,Cases,Manufacturing,Configure -> Execute -> Verify -> Close,Functional,Update Manufacturing Dynamics365 Cases,User has Dynamics365 access and Manufacturing data exists,"1. Open Cases.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00429,Dynamics365,customer_service,Cases,Healthcare,Create -> Approve -> Post -> Report,Accessibility,Route Healthcare Dynamics365 Cases,User has Dynamics365 access and Healthcare data exists,"1. Open Cases.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00430,Dynamics365,customer_service,Cases,Healthcare,Submit -> Validate -> Approve -> Complete,Security,Restore Healthcare Dynamics365 Cases,User has Dynamics365 access and Healthcare data exists,"1. Open Cases.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00431,Dynamics365,customer_service,Cases,Healthcare,Draft -> Review -> Publish -> Archive,Integration,Submit Healthcare Dynamics365 Cases,User has Dynamics365 access and Healthcare data exists,"1. Open Cases.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00432,Dynamics365,customer_service,Cases,Healthcare,Configure -> Execute -> Verify -> Close,Integration,Reject Healthcare Dynamics365 Cases,User has Dynamics365 access and Healthcare data exists,"1. Open Cases.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00433,Dynamics365,customer_service,Cases,Professional Services,Create -> Approve -> Post -> Report,Accessibility,Restore Professional Services Dynamics365 Cases,User has Dynamics365 access and Professional Services data exists,"1. Open Cases.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00434,Dynamics365,customer_service,Cases,Professional Services,Submit -> Validate -> Approve -> Complete,Performance,Search Professional Services Dynamics365 Cases,User has Dynamics365 access and Professional Services data exists,"1. Open Cases.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00435,Dynamics365,customer_service,Cases,Professional Services,Draft -> Review -> Publish -> Archive,Security,Archive Professional Services Dynamics365 Cases,User has Dynamics365 access and Professional Services data exists,"1. Open Cases.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00436,Dynamics365,customer_service,Cases,Professional Services,Configure -> Execute -> Verify -> Close,Accessibility,Submit Professional Services Dynamics365 Cases,User has Dynamics365 access and Professional Services data exists,"1. Open Cases.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00437,Dynamics365,customer_service,Cases,Public Sector,Create -> Approve -> Post -> Report,Functional,Search Public Sector Dynamics365 Cases,User has Dynamics365 access and Public Sector data exists,"1. Open Cases.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00438,Dynamics365,customer_service,Cases,Public Sector,Submit -> Validate -> Approve -> Complete,Security,Submit Public Sector Dynamics365 Cases,User has Dynamics365 access and Public Sector data exists,"1. Open Cases.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00439,Dynamics365,customer_service,Cases,Public Sector,Draft -> Review -> Publish -> Archive,Performance,Escalate Public Sector Dynamics365 Cases,User has Dynamics365 access and Public Sector data exists,"1. Open Cases.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00440,Dynamics365,customer_service,Cases,Public Sector,Configure -> Execute -> Verify -> Close,UI,Submit Public Sector Dynamics365 Cases,User has Dynamics365 access and Public Sector data exists,"1. Open Cases.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00441,Dynamics365,customer_service,Cases,Finance,Create -> Approve -> Post -> Report,Security,Update Finance Dynamics365 Cases,User has Dynamics365 access and Finance data exists,"1. Open Cases.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00442,Dynamics365,customer_service,Cases,Finance,Submit -> Validate -> Approve -> Complete,Performance,Restore Finance Dynamics365 Cases,User has Dynamics365 access and Finance data exists,"1. Open Cases.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00443,Dynamics365,customer_service,Cases,Finance,Draft -> Review -> Publish -> Archive,UI,Restore Finance Dynamics365 Cases,User has Dynamics365 access and Finance data exists,"1. Open Cases.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00444,Dynamics365,customer_service,Cases,Finance,Configure -> Execute -> Verify -> Close,Workflow,Restore Finance Dynamics365 Cases,User has Dynamics365 access and Finance data exists,"1. Open Cases.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00445,Dynamics365,customer_service,Cases,Technology,Create -> Approve -> Post -> Report,Integration,Restore Technology Dynamics365 Cases,User has Dynamics365 access and Technology data exists,"1. Open Cases.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00446,Dynamics365,customer_service,Cases,Technology,Submit -> Validate -> Approve -> Complete,Integration,Escalate Technology Dynamics365 Cases,User has Dynamics365 access and Technology data exists,"1. Open Cases.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00447,Dynamics365,customer_service,Cases,Technology,Draft -> Review -> Publish -> Archive,Regression,Validate Technology Dynamics365 Cases,User has Dynamics365 access and Technology data exists,"1. Open Cases.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00448,Dynamics365,customer_service,Cases,Technology,Configure -> Execute -> Verify -> Close,UI,Search Technology Dynamics365 Cases,User has Dynamics365 access and Technology data exists,"1. Open Cases.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00449,Dynamics365,customer_service,Knowledge,Retail,Create -> Approve -> Post -> Report,Accessibility,Edit Retail Dynamics365 Knowledge,User has Dynamics365 access and Retail data exists,"1. Open Knowledge.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00450,Dynamics365,customer_service,Knowledge,Retail,Submit -> Validate -> Approve -> Complete,Accessibility,Restore Retail Dynamics365 Knowledge,User has Dynamics365 access and Retail data exists,"1. Open Knowledge.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00451,Dynamics365,customer_service,Knowledge,Retail,Draft -> Review -> Publish -> Archive,Security,Search Retail Dynamics365 Knowledge,User has Dynamics365 access and Retail data exists,"1. Open Knowledge.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00452,Dynamics365,customer_service,Knowledge,Retail,Configure -> Execute -> Verify -> Close,Integration,Approve Retail Dynamics365 Knowledge,User has Dynamics365 access and Retail data exists,"1. Open Knowledge.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00453,Dynamics365,customer_service,Knowledge,Manufacturing,Create -> Approve -> Post -> Report,UI,Submit Manufacturing Dynamics365 Knowledge,User has Dynamics365 access and Manufacturing data exists,"1. Open Knowledge.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00454,Dynamics365,customer_service,Knowledge,Manufacturing,Submit -> Validate -> Approve -> Complete,Security,Delete Manufacturing Dynamics365 Knowledge,User has Dynamics365 access and Manufacturing data exists,"1. Open Knowledge.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00455,Dynamics365,customer_service,Knowledge,Manufacturing,Draft -> Review -> Publish -> Archive,Regression,Delete Manufacturing Dynamics365 Knowledge,User has Dynamics365 access and Manufacturing data exists,"1. Open Knowledge.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00456,Dynamics365,customer_service,Knowledge,Manufacturing,Configure -> Execute -> Verify -> Close,Security,Submit Manufacturing Dynamics365 Knowledge,User has Dynamics365 access and Manufacturing data exists,"1. Open Knowledge.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00457,Dynamics365,customer_service,Knowledge,Healthcare,Create -> Approve -> Post -> Report,Performance,Route Healthcare Dynamics365 Knowledge,User has Dynamics365 access and Healthcare data exists,"1. Open Knowledge.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00458,Dynamics365,customer_service,Knowledge,Healthcare,Submit -> Validate -> Approve -> Complete,Regression,Update Healthcare Dynamics365 Knowledge,User has Dynamics365 access and Healthcare data exists,"1. Open Knowledge.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-CUS-00459,Dynamics365,customer_service,Knowledge,Healthcare,Draft -> Review -> Publish -> Archive,Regression,Update Healthcare Dynamics365 Knowledge,User has Dynamics365 access and Healthcare data exists,"1. Open Knowledge.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
