Test Case ID,Platform,Suite,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
VV-COM-00740,Veeva,Commercial,Vault CRM,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Workflow,Approve Consumer Health Veeva Vault CRM,User has Veeva access and Consumer Health data is available,"1. Open Vault CRM.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00741,Veeva,Commercial,Vault CRM,CRO,Setup -> Review -> Approve -> Publish -> Archive,Security,Edit CRO Veeva Vault CRM,User has Veeva access and CRO data is available,"1. Open Vault CRM.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00742,Veeva,Commercial,Vault CRM,CRO,Create -> Submit -> Approve -> Release -> Monitor,Performance,Reject CRO Veeva Vault CRM,User has Veeva access and CRO data is available,"1. Open Vault CRM.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00743,Veeva,Commercial,Vault CRM,CRO,Author -> Review -> Sign -> Distribute -> Track,Security,Create CRO Veeva Vault CRM,User has Veeva access and CRO data is available,"1. Open Vault CRM.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00744,Veeva,Commercial,Vault CRM,CRO,Plan -> Execute -> Verify -> Close -> Audit,Performance,Search CRO Veeva Vault CRM,User has Veeva access and CRO data is available,"1. Open Vault CRM.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00745,Veeva,Commercial,Vault CRM,CRO,Content -> Approval -> HCP Delivery -> Analytics,UI,Reject CRO Veeva Vault CRM,User has Veeva access and CRO data is available,"1. Open Vault CRM.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00746,Veeva,Commercial,Vault CRM,Manufacturing,Setup -> Review -> Approve -> Publish -> Archive,Data Migration,Restore Manufacturing Veeva Vault CRM,User has Veeva access and Manufacturing data is available,"1. Open Vault CRM.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00747,Veeva,Commercial,Vault CRM,Manufacturing,Create -> Submit -> Approve -> Release -> Monitor,Workflow,Search Manufacturing Veeva Vault CRM,User has Veeva access and Manufacturing data is available,"1. Open Vault CRM.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00748,Veeva,Commercial,Vault CRM,Manufacturing,Author -> Review -> Sign -> Distribute -> Track,UI,Update Manufacturing Veeva Vault CRM,User has Veeva access and Manufacturing data is available,"1. Open Vault CRM.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00749,Veeva,Commercial,Vault CRM,Manufacturing,Plan -> Execute -> Verify -> Close -> Audit,Performance,Edit Manufacturing Veeva Vault CRM,User has Veeva access and Manufacturing data is available,"1. Open Vault CRM.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00750,Veeva,Commercial,Vault CRM,Manufacturing,Content -> Approval -> HCP Delivery -> Analytics,Regression,Restore Manufacturing Veeva Vault CRM,User has Veeva access and Manufacturing data is available,"1. Open Vault CRM.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00751,Veeva,Commercial,PromoMats,Pharma,Setup -> Review -> Approve -> Publish -> Archive,Accessibility,Update Pharma Veeva PromoMats,User has Veeva access and Pharma data is available,"1. Open PromoMats.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00752,Veeva,Commercial,PromoMats,Pharma,Create -> Submit -> Approve -> Release -> Monitor,UI,Route Pharma Veeva PromoMats,User has Veeva access and Pharma data is available,"1. Open PromoMats.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00753,Veeva,Commercial,PromoMats,Pharma,Author -> Review -> Sign -> Distribute -> Track,Workflow,Reject Pharma Veeva PromoMats,User has Veeva access and Pharma data is available,"1. Open PromoMats.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00754,Veeva,Commercial,PromoMats,Pharma,Plan -> Execute -> Verify -> Close -> Audit,Integration,Clone Pharma Veeva PromoMats,User has Veeva access and Pharma data is available,"1. Open PromoMats.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00755,Veeva,Commercial,PromoMats,Pharma,Content -> Approval -> HCP Delivery -> Analytics,Integration,Approve Pharma Veeva PromoMats,User has Veeva access and Pharma data is available,"1. Open PromoMats.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00756,Veeva,Commercial,PromoMats,Biotech,Setup -> Review -> Approve -> Publish -> Archive,Performance,Archive Biotech Veeva PromoMats,User has Veeva access and Biotech data is available,"1. Open PromoMats.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00757,Veeva,Commercial,PromoMats,Biotech,Create -> Submit -> Approve -> Release -> Monitor,Functional,Submit Biotech Veeva PromoMats,User has Veeva access and Biotech data is available,"1. Open PromoMats.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00758,Veeva,Commercial,PromoMats,Biotech,Author -> Review -> Sign -> Distribute -> Track,Security,Submit Biotech Veeva PromoMats,User has Veeva access and Biotech data is available,"1. Open PromoMats.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00759,Veeva,Commercial,PromoMats,Biotech,Plan -> Execute -> Verify -> Close -> Audit,Workflow,Submit Biotech Veeva PromoMats,User has Veeva access and Biotech data is available,"1. Open PromoMats.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00760,Veeva,Commercial,PromoMats,Biotech,Content -> Approval -> HCP Delivery -> Analytics,Accessibility,Route Biotech Veeva PromoMats,User has Veeva access and Biotech data is available,"1. Open PromoMats.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00761,Veeva,Commercial,PromoMats,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,UI,Create Medical Devices Veeva PromoMats,User has Veeva access and Medical Devices data is available,"1. Open PromoMats.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00762,Veeva,Commercial,PromoMats,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Integration,Reject Medical Devices Veeva PromoMats,User has Veeva access and Medical Devices data is available,"1. Open PromoMats.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00763,Veeva,Commercial,PromoMats,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,UI,Clone Medical Devices Veeva PromoMats,User has Veeva access and Medical Devices data is available,"1. Open PromoMats.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00764,Veeva,Commercial,PromoMats,Medical Devices,Plan -> Execute -> Verify -> Close -> Audit,Accessibility,Delete Medical Devices Veeva PromoMats,User has Veeva access and Medical Devices data is available,"1. Open PromoMats.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00765,Veeva,Commercial,PromoMats,Medical Devices,Content -> Approval -> HCP Delivery -> Analytics,Accessibility,Archive Medical Devices Veeva PromoMats,User has Veeva access and Medical Devices data is available,"1. Open PromoMats.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00766,Veeva,Commercial,PromoMats,Consumer Health,Setup -> Review -> Approve -> Publish -> Archive,Functional,Route Consumer Health Veeva PromoMats,User has Veeva access and Consumer Health data is available,"1. Open PromoMats.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00767,Veeva,Commercial,PromoMats,Consumer Health,Create -> Submit -> Approve -> Release -> Monitor,Data Migration,Create Consumer Health Veeva PromoMats,User has Veeva access and Consumer Health data is available,"1. Open PromoMats.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00768,Veeva,Commercial,PromoMats,Consumer Health,Author -> Review -> Sign -> Distribute -> Track,Workflow,Edit Consumer Health Veeva PromoMats,User has Veeva access and Consumer Health data is available,"1. Open PromoMats.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00769,Veeva,Commercial,PromoMats,Consumer Health,Plan -> Execute -> Verify -> Close -> Audit,Accessibility,Approve Consumer Health Veeva PromoMats,User has Veeva access and Consumer Health data is available,"1. Open PromoMats.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00770,Veeva,Commercial,PromoMats,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Performance,Clone Consumer Health Veeva PromoMats,User has Veeva access and Consumer Health data is available,"1. Open PromoMats.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00771,Veeva,Commercial,PromoMats,CRO,Setup -> Review -> Approve -> Publish -> Archive,Data Migration,Reject CRO Veeva PromoMats,User has Veeva access and CRO data is available,"1. Open PromoMats.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00772,Veeva,Commercial,PromoMats,CRO,Create -> Submit -> Approve -> Release -> Monitor,Security,Approve CRO Veeva PromoMats,User has Veeva access and CRO data is available,"1. Open PromoMats.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00773,Veeva,Commercial,PromoMats,CRO,Author -> Review -> Sign -> Distribute -> Track,Accessibility,Create CRO Veeva PromoMats,User has Veeva access and CRO data is available,"1. Open PromoMats.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00774,Veeva,Commercial,PromoMats,CRO,Plan -> Execute -> Verify -> Close -> Audit,Security,Escalate CRO Veeva PromoMats,User has Veeva access and CRO data is available,"1. Open PromoMats.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00775,Veeva,Commercial,PromoMats,CRO,Content -> Approval -> HCP Delivery -> Analytics,Workflow,Validate CRO Veeva PromoMats,User has Veeva access and CRO data is available,"1. Open PromoMats.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00776,Veeva,Commercial,PromoMats,Manufacturing,Setup -> Review -> Approve -> Publish -> Archive,Regression,Edit Manufacturing Veeva PromoMats,User has Veeva access and Manufacturing data is available,"1. Open PromoMats.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00777,Veeva,Commercial,PromoMats,Manufacturing,Create -> Submit -> Approve -> Release -> Monitor,Integration,Validate Manufacturing Veeva PromoMats,User has Veeva access and Manufacturing data is available,"1. Open PromoMats.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00778,Veeva,Commercial,PromoMats,Manufacturing,Author -> Review -> Sign -> Distribute -> Track,Integration,Route Manufacturing Veeva PromoMats,User has Veeva access and Manufacturing data is available,"1. Open PromoMats.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00779,Veeva,Commercial,PromoMats,Manufacturing,Plan -> Execute -> Verify -> Close -> Audit,Integration,Escalate Manufacturing Veeva PromoMats,User has Veeva access and Manufacturing data is available,"1. Open PromoMats.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00780,Veeva,Commercial,PromoMats,Manufacturing,Content -> Approval -> HCP Delivery -> Analytics,Workflow,Submit Manufacturing Veeva PromoMats,User has Veeva access and Manufacturing data is available,"1. Open PromoMats.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00781,Veeva,Commercial,Sample Management,Pharma,Setup -> Review -> Approve -> Publish -> Archive,Security,Validate Pharma Veeva Sample Management,User has Veeva access and Pharma data is available,"1. Open Sample Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00782,Veeva,Commercial,Sample Management,Pharma,Create -> Submit -> Approve -> Release -> Monitor,Performance,Search Pharma Veeva Sample Management,User has Veeva access and Pharma data is available,"1. Open Sample Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00783,Veeva,Commercial,Sample Management,Pharma,Author -> Review -> Sign -> Distribute -> Track,Data Migration,Create Pharma Veeva Sample Management,User has Veeva access and Pharma data is available,"1. Open Sample Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00784,Veeva,Commercial,Sample Management,Pharma,Plan -> Execute -> Verify -> Close -> Audit,Regression,Approve Pharma Veeva Sample Management,User has Veeva access and Pharma data is available,"1. Open Sample Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00785,Veeva,Commercial,Sample Management,Pharma,Content -> Approval -> HCP Delivery -> Analytics,Regression,Edit Pharma Veeva Sample Management,User has Veeva access and Pharma data is available,"1. Open Sample Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00786,Veeva,Commercial,Sample Management,Biotech,Setup -> Review -> Approve -> Publish -> Archive,Functional,Edit Biotech Veeva Sample Management,User has Veeva access and Biotech data is available,"1. Open Sample Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00787,Veeva,Commercial,Sample Management,Biotech,Create -> Submit -> Approve -> Release -> Monitor,Accessibility,Validate Biotech Veeva Sample Management,User has Veeva access and Biotech data is available,"1. Open Sample Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00788,Veeva,Commercial,Sample Management,Biotech,Author -> Review -> Sign -> Distribute -> Track,Performance,Edit Biotech Veeva Sample Management,User has Veeva access and Biotech data is available,"1. Open Sample Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00789,Veeva,Commercial,Sample Management,Biotech,Plan -> Execute -> Verify -> Close -> Audit,Performance,Update Biotech Veeva Sample Management,User has Veeva access and Biotech data is available,"1. Open Sample Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00790,Veeva,Commercial,Sample Management,Biotech,Content -> Approval -> HCP Delivery -> Analytics,Security,Reject Biotech Veeva Sample Management,User has Veeva access and Biotech data is available,"1. Open Sample Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00791,Veeva,Commercial,Sample Management,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,UI,Create Medical Devices Veeva Sample Management,User has Veeva access and Medical Devices data is available,"1. Open Sample Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00792,Veeva,Commercial,Sample Management,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Functional,Search Medical Devices Veeva Sample Management,User has Veeva access and Medical Devices data is available,"1. Open Sample Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00793,Veeva,Commercial,Sample Management,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,Integration,Route Medical Devices Veeva Sample Management,User has Veeva access and Medical Devices data is available,"1. Open Sample Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-COM-00794,Veeva,Commercial,Sample Management,Medical Devices,Plan -> Execute -> Verify -> Close -> Audit,Data Migration,Search Medical Devices Veeva Sample Management,User has Veeva access and Medical Devices data is available,"1. Open Sample Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
