Test Case ID,Platform,Suite,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
VV-QUA-00487,Veeva,Quality,Training,Biotech,Create -> Submit -> Approve -> Release -> Monitor,Workflow,Archive Biotech Veeva Training,User has Veeva access and Biotech data is available,"1. Open Training.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00488,Veeva,Quality,Training,Biotech,Author -> Review -> Sign -> Distribute -> Track,UI,Edit Biotech Veeva Training,User has Veeva access and Biotech data is available,"1. Open Training.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00489,Veeva,Quality,Training,Biotech,Plan -> Execute -> Verify -> Close -> Audit,Performance,Submit Biotech Veeva Training,User has Veeva access and Biotech data is available,"1. Open Training.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00490,Veeva,Quality,Training,Biotech,Content -> Approval -> HCP Delivery -> Analytics,Performance,Search Biotech Veeva Training,User has Veeva access and Biotech data is available,"1. Open Training.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00491,Veeva,Quality,Training,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,Performance,Clone Medical Devices Veeva Training,User has Veeva access and Medical Devices data is available,"1. Open Training.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00492,Veeva,Quality,Training,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Security,Approve Medical Devices Veeva Training,User has Veeva access and Medical Devices data is available,"1. Open Training.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00493,Veeva,Quality,Training,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,Workflow,Archive Medical Devices Veeva Training,User has Veeva access and Medical Devices data is available,"1. Open Training.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00494,Veeva,Quality,Training,Medical Devices,Plan -> Execute -> Verify -> Close -> Audit,Performance,Edit Medical Devices Veeva Training,User has Veeva access and Medical Devices data is available,"1. Open Training.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00495,Veeva,Quality,Training,Medical Devices,Content -> Approval -> HCP Delivery -> Analytics,Security,Escalate Medical Devices Veeva Training,User has Veeva access and Medical Devices data is available,"1. Open Training.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00496,Veeva,Quality,Training,Consumer Health,Setup -> Review -> Approve -> Publish -> Archive,Data Migration,Validate Consumer Health Veeva Training,User has Veeva access and Consumer Health data is available,"1. Open Training.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00497,Veeva,Quality,Training,Consumer Health,Create -> Submit -> Approve -> Release -> Monitor,Performance,Update Consumer Health Veeva Training,User has Veeva access and Consumer Health data is available,"1. Open Training.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00498,Veeva,Quality,Training,Consumer Health,Author -> Review -> Sign -> Distribute -> Track,Functional,Submit Consumer Health Veeva Training,User has Veeva access and Consumer Health data is available,"1. Open Training.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00499,Veeva,Quality,Training,Consumer Health,Plan -> Execute -> Verify -> Close -> Audit,Functional,Clone Consumer Health Veeva Training,User has Veeva access and Consumer Health data is available,"1. Open Training.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00500,Veeva,Quality,Training,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Security,Clone Consumer Health Veeva Training,User has Veeva access and Consumer Health data is available,"1. Open Training.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00501,Veeva,Quality,Training,CRO,Setup -> Review -> Approve -> Publish -> Archive,Functional,Delete CRO Veeva Training,User has Veeva access and CRO data is available,"1. Open Training.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00502,Veeva,Quality,Training,CRO,Create -> Submit -> Approve -> Release -> Monitor,Functional,Update CRO Veeva Training,User has Veeva access and CRO data is available,"1. Open Training.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00503,Veeva,Quality,Training,CRO,Author -> Review -> Sign -> Distribute -> Track,Accessibility,Create CRO Veeva Training,User has Veeva access and CRO data is available,"1. Open Training.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00504,Veeva,Quality,Training,CRO,Plan -> Execute -> Verify -> Close -> Audit,Functional,Archive CRO Veeva Training,User has Veeva access and CRO data is available,"1. Open Training.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00505,Veeva,Quality,Training,CRO,Content -> Approval -> HCP Delivery -> Analytics,Data Migration,Submit CRO Veeva Training,User has Veeva access and CRO data is available,"1. Open Training.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00506,Veeva,Quality,Training,Manufacturing,Setup -> Review -> Approve -> Publish -> Archive,Security,Create Manufacturing Veeva Training,User has Veeva access and Manufacturing data is available,"1. Open Training.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00507,Veeva,Quality,Training,Manufacturing,Create -> Submit -> Approve -> Release -> Monitor,Accessibility,Update Manufacturing Veeva Training,User has Veeva access and Manufacturing data is available,"1. Open Training.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00508,Veeva,Quality,Training,Manufacturing,Author -> Review -> Sign -> Distribute -> Track,Accessibility,Edit Manufacturing Veeva Training,User has Veeva access and Manufacturing data is available,"1. Open Training.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00509,Veeva,Quality,Training,Manufacturing,Plan -> Execute -> Verify -> Close -> Audit,Integration,Update Manufacturing Veeva Training,User has Veeva access and Manufacturing data is available,"1. Open Training.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00510,Veeva,Quality,Training,Manufacturing,Content -> Approval -> HCP Delivery -> Analytics,Regression,Restore Manufacturing Veeva Training,User has Veeva access and Manufacturing data is available,"1. Open Training.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00511,Veeva,Quality,CAPA,Pharma,Setup -> Review -> Approve -> Publish -> Archive,Security,Reject Pharma Veeva CAPA,User has Veeva access and Pharma data is available,"1. Open CAPA.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00512,Veeva,Quality,CAPA,Pharma,Create -> Submit -> Approve -> Release -> Monitor,Integration,Escalate Pharma Veeva CAPA,User has Veeva access and Pharma data is available,"1. Open CAPA.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00513,Veeva,Quality,CAPA,Pharma,Author -> Review -> Sign -> Distribute -> Track,Regression,Update Pharma Veeva CAPA,User has Veeva access and Pharma data is available,"1. Open CAPA.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00514,Veeva,Quality,CAPA,Pharma,Plan -> Execute -> Verify -> Close -> Audit,Data Migration,Update Pharma Veeva CAPA,User has Veeva access and Pharma data is available,"1. Open CAPA.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00515,Veeva,Quality,CAPA,Pharma,Content -> Approval -> HCP Delivery -> Analytics,Integration,Reject Pharma Veeva CAPA,User has Veeva access and Pharma data is available,"1. Open CAPA.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00516,Veeva,Quality,CAPA,Biotech,Setup -> Review -> Approve -> Publish -> Archive,Security,Archive Biotech Veeva CAPA,User has Veeva access and Biotech data is available,"1. Open CAPA.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00517,Veeva,Quality,CAPA,Biotech,Create -> Submit -> Approve -> Release -> Monitor,Data Migration,Reject Biotech Veeva CAPA,User has Veeva access and Biotech data is available,"1. Open CAPA.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00518,Veeva,Quality,CAPA,Biotech,Author -> Review -> Sign -> Distribute -> Track,Regression,Delete Biotech Veeva CAPA,User has Veeva access and Biotech data is available,"1. Open CAPA.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00519,Veeva,Quality,CAPA,Biotech,Plan -> Execute -> Verify -> Close -> Audit,Performance,Reject Biotech Veeva CAPA,User has Veeva access and Biotech data is available,"1. Open CAPA.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00520,Veeva,Quality,CAPA,Biotech,Content -> Approval -> HCP Delivery -> Analytics,Accessibility,Escalate Biotech Veeva CAPA,User has Veeva access and Biotech data is available,"1. Open CAPA.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00521,Veeva,Quality,CAPA,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,Regression,Restore Medical Devices Veeva CAPA,User has Veeva access and Medical Devices data is available,"1. Open CAPA.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00522,Veeva,Quality,CAPA,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Integration,Submit Medical Devices Veeva CAPA,User has Veeva access and Medical Devices data is available,"1. Open CAPA.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00523,Veeva,Quality,CAPA,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,Integration,Approve Medical Devices Veeva CAPA,User has Veeva access and Medical Devices data is available,"1. Open CAPA.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00524,Veeva,Quality,CAPA,Medical Devices,Plan -> Execute -> Verify -> Close -> Audit,Workflow,Submit Medical Devices Veeva CAPA,User has Veeva access and Medical Devices data is available,"1. Open CAPA.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00525,Veeva,Quality,CAPA,Medical Devices,Content -> Approval -> HCP Delivery -> Analytics,Functional,Route Medical Devices Veeva CAPA,User has Veeva access and Medical Devices data is available,"1. Open CAPA.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00526,Veeva,Quality,CAPA,Consumer Health,Setup -> Review -> Approve -> Publish -> Archive,Data Migration,Approve Consumer Health Veeva CAPA,User has Veeva access and Consumer Health data is available,"1. Open CAPA.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00527,Veeva,Quality,CAPA,Consumer Health,Create -> Submit -> Approve -> Release -> Monitor,Workflow,Route Consumer Health Veeva CAPA,User has Veeva access and Consumer Health data is available,"1. Open CAPA.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00528,Veeva,Quality,CAPA,Consumer Health,Author -> Review -> Sign -> Distribute -> Track,Regression,Approve Consumer Health Veeva CAPA,User has Veeva access and Consumer Health data is available,"1. Open CAPA.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00529,Veeva,Quality,CAPA,Consumer Health,Plan -> Execute -> Verify -> Close -> Audit,Security,Archive Consumer Health Veeva CAPA,User has Veeva access and Consumer Health data is available,"1. Open CAPA.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00530,Veeva,Quality,CAPA,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Functional,Approve Consumer Health Veeva CAPA,User has Veeva access and Consumer Health data is available,"1. Open CAPA.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00531,Veeva,Quality,CAPA,CRO,Setup -> Review -> Approve -> Publish -> Archive,Accessibility,Route CRO Veeva CAPA,User has Veeva access and CRO data is available,"1. Open CAPA.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00532,Veeva,Quality,CAPA,CRO,Create -> Submit -> Approve -> Release -> Monitor,UI,Archive CRO Veeva CAPA,User has Veeva access and CRO data is available,"1. Open CAPA.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00533,Veeva,Quality,CAPA,CRO,Author -> Review -> Sign -> Distribute -> Track,Regression,Clone CRO Veeva CAPA,User has Veeva access and CRO data is available,"1. Open CAPA.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00534,Veeva,Quality,CAPA,CRO,Plan -> Execute -> Verify -> Close -> Audit,Workflow,Reject CRO Veeva CAPA,User has Veeva access and CRO data is available,"1. Open CAPA.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00535,Veeva,Quality,CAPA,CRO,Content -> Approval -> HCP Delivery -> Analytics,Data Migration,Create CRO Veeva CAPA,User has Veeva access and CRO data is available,"1. Open CAPA.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00536,Veeva,Quality,CAPA,Manufacturing,Setup -> Review -> Approve -> Publish -> Archive,Integration,Delete Manufacturing Veeva CAPA,User has Veeva access and Manufacturing data is available,"1. Open CAPA.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00537,Veeva,Quality,CAPA,Manufacturing,Create -> Submit -> Approve -> Release -> Monitor,UI,Delete Manufacturing Veeva CAPA,User has Veeva access and Manufacturing data is available,"1. Open CAPA.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00538,Veeva,Quality,CAPA,Manufacturing,Author -> Review -> Sign -> Distribute -> Track,Workflow,Approve Manufacturing Veeva CAPA,User has Veeva access and Manufacturing data is available,"1. Open CAPA.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00539,Veeva,Quality,CAPA,Manufacturing,Plan -> Execute -> Verify -> Close -> Audit,Security,Validate Manufacturing Veeva CAPA,User has Veeva access and Manufacturing data is available,"1. Open CAPA.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00540,Veeva,Quality,CAPA,Manufacturing,Content -> Approval -> HCP Delivery -> Analytics,Performance,Validate Manufacturing Veeva CAPA,User has Veeva access and Manufacturing data is available,"1. Open CAPA.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00541,Veeva,Quality,Change Control,Pharma,Setup -> Review -> Approve -> Publish -> Archive,Workflow,Reject Pharma Veeva Change Control,User has Veeva access and Pharma data is available,"1. Open Change Control.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-QUA-00542,Veeva,Quality,Change Control,Pharma,Create -> Submit -> Approve -> Release -> Monitor,Integration,Route Pharma Veeva Change Control,User has Veeva access and Pharma data is available,"1. Open Change Control.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
