Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
ORA-FIN-00228,OracleApps,financials,Route OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
ORA-FIN-00229,OracleApps,financials,Restore OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
ORA-FIN-00230,OracleApps,financials,Delete OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
ORA-FIN-00231,OracleApps,financials,Edit OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00232,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,High
ORA-FIN-00233,OracleApps,financials,Create OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,High
ORA-FIN-00234,OracleApps,financials,Approve OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ORA-FIN-00235,OracleApps,financials,Archive OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00236,OracleApps,financials,Approve OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00237,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00238,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
ORA-FIN-00239,OracleApps,financials,Submit OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00240,OracleApps,financials,Approve OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,High
ORA-FIN-00241,OracleApps,financials,Reject OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
ORA-FIN-00242,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ORA-FIN-00243,OracleApps,financials,Approve OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,High
ORA-FIN-00244,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,High
ORA-FIN-00245,OracleApps,financials,Clone OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,High
ORA-FIN-00246,OracleApps,financials,Update OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00247,OracleApps,financials,Submit OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Medium
ORA-FIN-00248,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Medium
ORA-FIN-00249,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,High
ORA-FIN-00250,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,High
ORA-FIN-00251,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00252,OracleApps,financials,Archive OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Medium
ORA-FIN-00253,OracleApps,financials,Delete OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00254,OracleApps,financials,Route OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ORA-FIN-00255,OracleApps,financials,Delete OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00256,OracleApps,financials,Archive OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,High
ORA-FIN-00257,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00258,OracleApps,financials,Edit OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Medium
ORA-FIN-00259,OracleApps,financials,Create OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,High
ORA-FIN-00260,OracleApps,financials,Reject OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
ORA-FIN-00261,OracleApps,financials,Edit OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,High
ORA-FIN-00262,OracleApps,financials,Restore OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Low
ORA-FIN-00263,OracleApps,financials,Submit OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Medium
ORA-FIN-00264,OracleApps,financials,Delete OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ORA-FIN-00265,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ORA-FIN-00266,OracleApps,financials,Create OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00267,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00268,OracleApps,financials,Clone OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Medium
ORA-FIN-00269,OracleApps,financials,Route OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,High
ORA-FIN-00270,OracleApps,financials,Update OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ORA-FIN-00271,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ORA-FIN-00272,OracleApps,financials,Archive OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00273,OracleApps,financials,Route OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00274,OracleApps,financials,Restore OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Medium
ORA-FIN-00275,OracleApps,financials,Route OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00276,OracleApps,financials,Create OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Medium
ORA-FIN-00277,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00278,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00279,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
ORA-FIN-00280,OracleApps,financials,Reject OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00281,OracleApps,financials,Submit OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Medium
ORA-FIN-00282,OracleApps,financials,Delete OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00283,OracleApps,financials,Create OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00284,OracleApps,financials,Reject OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Low
ORA-FIN-00285,OracleApps,financials,Edit OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00286,OracleApps,financials,Restore OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,High
ORA-FIN-00287,OracleApps,financials,Archive OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,Low
ORA-FIN-00288,OracleApps,financials,Submit OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,High
ORA-FIN-00289,OracleApps,financials,Escalate OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00290,OracleApps,financials,Clone OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
ORA-FIN-00291,OracleApps,financials,Restore OracleApps financials,OracleApps test data ready,Initiate integration > check queue > confirm completion,Success,High
ORA-FIN-00292,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Medium
ORA-FIN-00293,OracleApps,financials,Update OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00294,OracleApps,financials,Approve OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Medium
ORA-FIN-00295,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,High
ORA-FIN-00296,OracleApps,financials,Archive OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00297,OracleApps,financials,Approve OracleApps financials,OracleApps test data ready,Open module > perform action > validate result,Success,Low
ORA-FIN-00298,OracleApps,financials,Restore OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
ORA-FIN-00299,OracleApps,financials,Validate OracleApps financials,OracleApps test data ready,Create record > route approval > verify status,Success,Low
ORA-FIN-00300,OracleApps,financials,Search OracleApps financials,OracleApps test data ready,Submit transaction > sync system > reconcile report,Success,Low
