Test Case ID,Platform,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
ORA-HCM-00230,OracleApps,hcm,Payroll,Retail,Submit -> Validate -> Approve -> Complete,Accessibility,Submit Retail OracleApps Payroll,User has OracleApps access and Retail data exists,"1. Open Payroll.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00231,OracleApps,hcm,Payroll,Retail,Draft -> Review -> Publish -> Archive,Integration,Approve Retail OracleApps Payroll,User has OracleApps access and Retail data exists,"1. Open Payroll.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00232,OracleApps,hcm,Payroll,Retail,Configure -> Execute -> Verify -> Close,Workflow,Route Retail OracleApps Payroll,User has OracleApps access and Retail data exists,"1. Open Payroll.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00233,OracleApps,hcm,Payroll,Manufacturing,Create -> Approve -> Post -> Report,Security,Reject Manufacturing OracleApps Payroll,User has OracleApps access and Manufacturing data exists,"1. Open Payroll.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00234,OracleApps,hcm,Payroll,Manufacturing,Submit -> Validate -> Approve -> Complete,Regression,Route Manufacturing OracleApps Payroll,User has OracleApps access and Manufacturing data exists,"1. Open Payroll.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00235,OracleApps,hcm,Payroll,Manufacturing,Draft -> Review -> Publish -> Archive,Workflow,Edit Manufacturing OracleApps Payroll,User has OracleApps access and Manufacturing data exists,"1. Open Payroll.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00236,OracleApps,hcm,Payroll,Manufacturing,Configure -> Execute -> Verify -> Close,Integration,Validate Manufacturing OracleApps Payroll,User has OracleApps access and Manufacturing data exists,"1. Open Payroll.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00237,OracleApps,hcm,Payroll,Healthcare,Create -> Approve -> Post -> Report,Integration,Reject Healthcare OracleApps Payroll,User has OracleApps access and Healthcare data exists,"1. Open Payroll.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00238,OracleApps,hcm,Payroll,Healthcare,Submit -> Validate -> Approve -> Complete,Regression,Create Healthcare OracleApps Payroll,User has OracleApps access and Healthcare data exists,"1. Open Payroll.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00239,OracleApps,hcm,Payroll,Healthcare,Draft -> Review -> Publish -> Archive,Workflow,Validate Healthcare OracleApps Payroll,User has OracleApps access and Healthcare data exists,"1. Open Payroll.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00240,OracleApps,hcm,Payroll,Healthcare,Configure -> Execute -> Verify -> Close,Security,Validate Healthcare OracleApps Payroll,User has OracleApps access and Healthcare data exists,"1. Open Payroll.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00241,OracleApps,hcm,Payroll,Public Sector,Create -> Approve -> Post -> Report,UI,Update Public Sector OracleApps Payroll,User has OracleApps access and Public Sector data exists,"1. Open Payroll.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00242,OracleApps,hcm,Payroll,Public Sector,Submit -> Validate -> Approve -> Complete,Regression,Escalate Public Sector OracleApps Payroll,User has OracleApps access and Public Sector data exists,"1. Open Payroll.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00243,OracleApps,hcm,Payroll,Public Sector,Draft -> Review -> Publish -> Archive,Performance,Restore Public Sector OracleApps Payroll,User has OracleApps access and Public Sector data exists,"1. Open Payroll.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00244,OracleApps,hcm,Payroll,Public Sector,Configure -> Execute -> Verify -> Close,Security,Clone Public Sector OracleApps Payroll,User has OracleApps access and Public Sector data exists,"1. Open Payroll.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00245,OracleApps,hcm,Payroll,Technology,Create -> Approve -> Post -> Report,UI,Create Technology OracleApps Payroll,User has OracleApps access and Technology data exists,"1. Open Payroll.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00246,OracleApps,hcm,Payroll,Technology,Submit -> Validate -> Approve -> Complete,Functional,Clone Technology OracleApps Payroll,User has OracleApps access and Technology data exists,"1. Open Payroll.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00247,OracleApps,hcm,Payroll,Technology,Draft -> Review -> Publish -> Archive,Accessibility,Escalate Technology OracleApps Payroll,User has OracleApps access and Technology data exists,"1. Open Payroll.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00248,OracleApps,hcm,Payroll,Technology,Configure -> Execute -> Verify -> Close,Integration,Update Technology OracleApps Payroll,User has OracleApps access and Technology data exists,"1. Open Payroll.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00249,OracleApps,hcm,Payroll,Education,Create -> Approve -> Post -> Report,Functional,Update Education OracleApps Payroll,User has OracleApps access and Education data exists,"1. Open Payroll.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00250,OracleApps,hcm,Payroll,Education,Submit -> Validate -> Approve -> Complete,Functional,Submit Education OracleApps Payroll,User has OracleApps access and Education data exists,"1. Open Payroll.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00251,OracleApps,hcm,Payroll,Education,Draft -> Review -> Publish -> Archive,Security,Delete Education OracleApps Payroll,User has OracleApps access and Education data exists,"1. Open Payroll.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00252,OracleApps,hcm,Payroll,Education,Configure -> Execute -> Verify -> Close,Integration,Delete Education OracleApps Payroll,User has OracleApps access and Education data exists,"1. Open Payroll.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00253,OracleApps,hcm,Time and Labor,Enterprise,Create -> Approve -> Post -> Report,UI,Submit Enterprise OracleApps Time and Labor,User has OracleApps access and Enterprise data exists,"1. Open Time and Labor.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00254,OracleApps,hcm,Time and Labor,Enterprise,Submit -> Validate -> Approve -> Complete,Functional,Route Enterprise OracleApps Time and Labor,User has OracleApps access and Enterprise data exists,"1. Open Time and Labor.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00255,OracleApps,hcm,Time and Labor,Enterprise,Draft -> Review -> Publish -> Archive,Performance,Archive Enterprise OracleApps Time and Labor,User has OracleApps access and Enterprise data exists,"1. Open Time and Labor.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00256,OracleApps,hcm,Time and Labor,Enterprise,Configure -> Execute -> Verify -> Close,Security,Search Enterprise OracleApps Time and Labor,User has OracleApps access and Enterprise data exists,"1. Open Time and Labor.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00257,OracleApps,hcm,Time and Labor,Retail,Create -> Approve -> Post -> Report,UI,Submit Retail OracleApps Time and Labor,User has OracleApps access and Retail data exists,"1. Open Time and Labor.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00258,OracleApps,hcm,Time and Labor,Retail,Submit -> Validate -> Approve -> Complete,Performance,Clone Retail OracleApps Time and Labor,User has OracleApps access and Retail data exists,"1. Open Time and Labor.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00259,OracleApps,hcm,Time and Labor,Retail,Draft -> Review -> Publish -> Archive,Workflow,Search Retail OracleApps Time and Labor,User has OracleApps access and Retail data exists,"1. Open Time and Labor.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00260,OracleApps,hcm,Time and Labor,Retail,Configure -> Execute -> Verify -> Close,Workflow,Create Retail OracleApps Time and Labor,User has OracleApps access and Retail data exists,"1. Open Time and Labor.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00261,OracleApps,hcm,Time and Labor,Manufacturing,Create -> Approve -> Post -> Report,Functional,Clone Manufacturing OracleApps Time and Labor,User has OracleApps access and Manufacturing data exists,"1. Open Time and Labor.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00262,OracleApps,hcm,Time and Labor,Manufacturing,Submit -> Validate -> Approve -> Complete,Performance,Reject Manufacturing OracleApps Time and Labor,User has OracleApps access and Manufacturing data exists,"1. Open Time and Labor.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00263,OracleApps,hcm,Time and Labor,Manufacturing,Draft -> Review -> Publish -> Archive,UI,Route Manufacturing OracleApps Time and Labor,User has OracleApps access and Manufacturing data exists,"1. Open Time and Labor.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00264,OracleApps,hcm,Time and Labor,Manufacturing,Configure -> Execute -> Verify -> Close,Regression,Clone Manufacturing OracleApps Time and Labor,User has OracleApps access and Manufacturing data exists,"1. Open Time and Labor.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00265,OracleApps,hcm,Time and Labor,Healthcare,Create -> Approve -> Post -> Report,UI,Search Healthcare OracleApps Time and Labor,User has OracleApps access and Healthcare data exists,"1. Open Time and Labor.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00266,OracleApps,hcm,Time and Labor,Healthcare,Submit -> Validate -> Approve -> Complete,Functional,Submit Healthcare OracleApps Time and Labor,User has OracleApps access and Healthcare data exists,"1. Open Time and Labor.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00267,OracleApps,hcm,Time and Labor,Healthcare,Draft -> Review -> Publish -> Archive,Accessibility,Create Healthcare OracleApps Time and Labor,User has OracleApps access and Healthcare data exists,"1. Open Time and Labor.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00268,OracleApps,hcm,Time and Labor,Healthcare,Configure -> Execute -> Verify -> Close,Workflow,Escalate Healthcare OracleApps Time and Labor,User has OracleApps access and Healthcare data exists,"1. Open Time and Labor.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00269,OracleApps,hcm,Time and Labor,Public Sector,Create -> Approve -> Post -> Report,Security,Archive Public Sector OracleApps Time and Labor,User has OracleApps access and Public Sector data exists,"1. Open Time and Labor.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00270,OracleApps,hcm,Time and Labor,Public Sector,Submit -> Validate -> Approve -> Complete,Accessibility,Validate Public Sector OracleApps Time and Labor,User has OracleApps access and Public Sector data exists,"1. Open Time and Labor.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00271,OracleApps,hcm,Time and Labor,Public Sector,Draft -> Review -> Publish -> Archive,Workflow,Archive Public Sector OracleApps Time and Labor,User has OracleApps access and Public Sector data exists,"1. Open Time and Labor.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00272,OracleApps,hcm,Time and Labor,Public Sector,Configure -> Execute -> Verify -> Close,Integration,Archive Public Sector OracleApps Time and Labor,User has OracleApps access and Public Sector data exists,"1. Open Time and Labor.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00273,OracleApps,hcm,Time and Labor,Technology,Create -> Approve -> Post -> Report,Integration,Submit Technology OracleApps Time and Labor,User has OracleApps access and Technology data exists,"1. Open Time and Labor.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00274,OracleApps,hcm,Time and Labor,Technology,Submit -> Validate -> Approve -> Complete,Integration,Validate Technology OracleApps Time and Labor,User has OracleApps access and Technology data exists,"1. Open Time and Labor.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00275,OracleApps,hcm,Time and Labor,Technology,Draft -> Review -> Publish -> Archive,Workflow,Submit Technology OracleApps Time and Labor,User has OracleApps access and Technology data exists,"1. Open Time and Labor.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00276,OracleApps,hcm,Time and Labor,Technology,Configure -> Execute -> Verify -> Close,Workflow,Validate Technology OracleApps Time and Labor,User has OracleApps access and Technology data exists,"1. Open Time and Labor.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00277,OracleApps,hcm,Time and Labor,Education,Create -> Approve -> Post -> Report,Integration,Restore Education OracleApps Time and Labor,User has OracleApps access and Education data exists,"1. Open Time and Labor.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00278,OracleApps,hcm,Time and Labor,Education,Submit -> Validate -> Approve -> Complete,Accessibility,Archive Education OracleApps Time and Labor,User has OracleApps access and Education data exists,"1. Open Time and Labor.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00279,OracleApps,hcm,Time and Labor,Education,Draft -> Review -> Publish -> Archive,Regression,Reject Education OracleApps Time and Labor,User has OracleApps access and Education data exists,"1. Open Time and Labor.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00280,OracleApps,hcm,Time and Labor,Education,Configure -> Execute -> Verify -> Close,Accessibility,Submit Education OracleApps Time and Labor,User has OracleApps access and Education data exists,"1. Open Time and Labor.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00281,OracleApps,hcm,Benefits,Enterprise,Create -> Approve -> Post -> Report,UI,Archive Enterprise OracleApps Benefits,User has OracleApps access and Enterprise data exists,"1. Open Benefits.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00282,OracleApps,hcm,Benefits,Enterprise,Submit -> Validate -> Approve -> Complete,Security,Update Enterprise OracleApps Benefits,User has OracleApps access and Enterprise data exists,"1. Open Benefits.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00283,OracleApps,hcm,Benefits,Enterprise,Draft -> Review -> Publish -> Archive,Accessibility,Reject Enterprise OracleApps Benefits,User has OracleApps access and Enterprise data exists,"1. Open Benefits.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00284,OracleApps,hcm,Benefits,Enterprise,Configure -> Execute -> Verify -> Close,Integration,Edit Enterprise OracleApps Benefits,User has OracleApps access and Enterprise data exists,"1. Open Benefits.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00285,OracleApps,hcm,Benefits,Retail,Create -> Approve -> Post -> Report,Workflow,Restore Retail OracleApps Benefits,User has OracleApps access and Retail data exists,"1. Open Benefits.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00286,OracleApps,hcm,Benefits,Retail,Submit -> Validate -> Approve -> Complete,UI,Route Retail OracleApps Benefits,User has OracleApps access and Retail data exists,"1. Open Benefits.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00287,OracleApps,hcm,Benefits,Retail,Draft -> Review -> Publish -> Archive,Security,Edit Retail OracleApps Benefits,User has OracleApps access and Retail data exists,"1. Open Benefits.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00288,OracleApps,hcm,Benefits,Retail,Configure -> Execute -> Verify -> Close,Security,Validate Retail OracleApps Benefits,User has OracleApps access and Retail data exists,"1. Open Benefits.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-HCM-00289,OracleApps,hcm,Benefits,Manufacturing,Create -> Approve -> Post -> Report,Functional,Update Manufacturing OracleApps Benefits,User has OracleApps access and Manufacturing data exists,"1. Open Benefits.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
