Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
WOR-FIN-00252,Workday,finance,Edit Workday finance,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-FIN-00253,Workday,finance,Escalate Workday finance,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-FIN-00254,Workday,finance,Delete Workday finance,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-FIN-00255,Workday,finance,Create Workday finance,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-FIN-00256,Workday,finance,Edit Workday finance,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-FIN-00257,Workday,finance,Update Workday finance,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-FIN-00258,Workday,finance,Escalate Workday finance,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-FIN-00259,Workday,finance,Update Workday finance,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-FIN-00260,Workday,finance,Validate Workday finance,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-FIN-00261,Workday,finance,Search Workday finance,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-FIN-00262,Workday,finance,Archive Workday finance,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-FIN-00263,Workday,finance,Escalate Workday finance,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-FIN-00264,Workday,finance,Search Workday finance,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-FIN-00265,Workday,finance,Edit Workday finance,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-FIN-00266,Workday,finance,Escalate Workday finance,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-FIN-00267,Workday,finance,Validate Workday finance,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-FIN-00268,Workday,finance,Delete Workday finance,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-FIN-00269,Workday,finance,Submit Workday finance,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-FIN-00270,Workday,finance,Restore Workday finance,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-FIN-00271,Workday,finance,Search Workday finance,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-FIN-00272,Workday,finance,Delete Workday finance,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-FIN-00273,Workday,finance,Validate Workday finance,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Low
WOR-FIN-00274,Workday,finance,Update Workday finance,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-FIN-00275,Workday,finance,Escalate Workday finance,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-FIN-00276,Workday,finance,Route Workday finance,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-FIN-00277,Workday,finance,Reject Workday finance,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-FIN-00278,Workday,finance,Restore Workday finance,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-FIN-00279,Workday,finance,Submit Workday finance,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-FIN-00280,Workday,finance,Clone Workday finance,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-FIN-00281,Workday,finance,Approve Workday finance,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-FIN-00282,Workday,finance,Reject Workday finance,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-FIN-00283,Workday,finance,Approve Workday finance,Workday test data ready,Create record > route approval > verify status,Success,Low
WOR-FIN-00284,Workday,finance,Archive Workday finance,Workday test data ready,Submit transaction > sync system > reconcile report,Success,High
WOR-FIN-00285,Workday,finance,Create Workday finance,Workday test data ready,Open module > perform action > validate result,Success,Low
WOR-FIN-00286,Workday,finance,Search Workday finance,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-FIN-00287,Workday,finance,Update Workday finance,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-FIN-00288,Workday,finance,Restore Workday finance,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-FIN-00289,Workday,finance,Archive Workday finance,Workday test data ready,Initiate integration > check queue > confirm completion,Success,High
WOR-FIN-00290,Workday,finance,Restore Workday finance,Workday test data ready,Open module > perform action > validate result,Success,High
WOR-FIN-00291,Workday,finance,Update Workday finance,Workday test data ready,Create record > route approval > verify status,Success,Medium
WOR-FIN-00292,Workday,finance,Reject Workday finance,Workday test data ready,Open module > perform action > validate result,Success,Medium
WOR-FIN-00293,Workday,finance,Restore Workday finance,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-FIN-00294,Workday,finance,Delete Workday finance,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-FIN-00295,Workday,finance,Archive Workday finance,Workday test data ready,Submit transaction > sync system > reconcile report,Success,Medium
WOR-FIN-00296,Workday,finance,Submit Workday finance,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Low
WOR-FIN-00297,Workday,finance,Restore Workday finance,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-FIN-00298,Workday,finance,Archive Workday finance,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
WOR-FIN-00299,Workday,finance,Validate Workday finance,Workday test data ready,Create record > route approval > verify status,Success,High
WOR-FIN-00300,Workday,finance,Restore Workday finance,Workday test data ready,Initiate integration > check queue > confirm completion,Success,Medium
