Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
TEA-WOR-00211,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Low
TEA-WOR-00212,Teamcenter,workflow,Approve Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-WOR-00213,Teamcenter,workflow,Restore Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Low
TEA-WOR-00214,Teamcenter,workflow,Reject Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-WOR-00215,Teamcenter,workflow,Submit Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Low
TEA-WOR-00216,Teamcenter,workflow,Validate Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Low
TEA-WOR-00217,Teamcenter,workflow,Delete Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,High
TEA-WOR-00218,Teamcenter,workflow,Submit Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,High
TEA-WOR-00219,Teamcenter,workflow,Submit Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Low
TEA-WOR-00220,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Medium
TEA-WOR-00221,Teamcenter,workflow,Reject Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Medium
TEA-WOR-00222,Teamcenter,workflow,Edit Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Medium
TEA-WOR-00223,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,High
TEA-WOR-00224,Teamcenter,workflow,Search Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Low
TEA-WOR-00225,Teamcenter,workflow,Edit Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00226,Teamcenter,workflow,Update Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-WOR-00227,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Low
TEA-WOR-00228,Teamcenter,workflow,Approve Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Medium
TEA-WOR-00229,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Create record > route approval > verify status,Success,Medium
TEA-WOR-00230,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Low
TEA-WOR-00231,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-WOR-00232,Teamcenter,workflow,Delete Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
TEA-WOR-00233,Teamcenter,workflow,Search Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Medium
TEA-WOR-00234,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,Medium
TEA-WOR-00235,Teamcenter,workflow,Clone Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,High
TEA-WOR-00236,Teamcenter,workflow,Approve Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Medium
TEA-WOR-00237,Teamcenter,workflow,Reject Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Medium
TEA-WOR-00238,Teamcenter,workflow,Route Teamcenter workflow,Teamcenter test data ready,Initiate integration > check queue > confirm completion,Success,High
TEA-WOR-00239,Teamcenter,workflow,Archive Teamcenter workflow,Teamcenter test data ready,Submit transaction > sync system > reconcile report,Success,Low
TEA-WOR-00240,Teamcenter,workflow,Escalate Teamcenter workflow,Teamcenter test data ready,Open module > perform action > validate result,Success,Low
