Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SN-HRSD-00369,ServiceNow,HRSD,Lifecycle Events,Telecom,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Functional,Search Telecom ServiceNow Lifecycle Events,User has ServiceNow access and Telecom test data exists,"1. Open Lifecycle Events.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00370,ServiceNow,HRSD,Lifecycle Events,Telecom,Employee Center -> HR Case -> Task -> Resolution,Performance,Approve Telecom ServiceNow Lifecycle Events,User has ServiceNow access and Telecom test data exists,"1. Open Lifecycle Events.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Medium,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00371,ServiceNow,HRSD,Lifecycle Events,Telecom,Portal -> Request -> Approvals -> Fulfillment,Mobile,Clone Telecom ServiceNow Lifecycle Events,User has ServiceNow access and Telecom test data exists,"1. Open Lifecycle Events.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Low,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00372,ServiceNow,HRSD,Lifecycle Events,Retail,Request -> Fulfillment -> Validation -> Closure,Integration,Bulk Update Retail ServiceNow Lifecycle Events,User has ServiceNow access and Retail test data exists,"1. Open Lifecycle Events.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00373,ServiceNow,HRSD,Lifecycle Events,Retail,Event -> Correlation -> Incident -> Resolution,Performance,Submit Retail ServiceNow Lifecycle Events,User has ServiceNow access and Retail test data exists,"1. Open Lifecycle Events.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Medium,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00374,ServiceNow,HRSD,Lifecycle Events,Retail,Case -> Assignment -> Knowledge -> Closure,Regression,Reject Retail ServiceNow Lifecycle Events,User has ServiceNow access and Retail test data exists,"1. Open Lifecycle Events.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,High,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00375,ServiceNow,HRSD,Lifecycle Events,Retail,Change -> Approval -> Implementation -> Review,Mobile,Submit Retail ServiceNow Lifecycle Events,User has ServiceNow access and Retail test data exists,"1. Open Lifecycle Events.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00376,ServiceNow,HRSD,Lifecycle Events,Retail,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Functional,Reject Retail ServiceNow Lifecycle Events,User has ServiceNow access and Retail test data exists,"1. Open Lifecycle Events.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00377,ServiceNow,HRSD,Lifecycle Events,Retail,Employee Center -> HR Case -> Task -> Resolution,Workflow,Reject Retail ServiceNow Lifecycle Events,User has ServiceNow access and Retail test data exists,"1. Open Lifecycle Events.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00378,ServiceNow,HRSD,Lifecycle Events,Retail,Portal -> Request -> Approvals -> Fulfillment,Performance,Bulk Update Retail ServiceNow Lifecycle Events,User has ServiceNow access and Retail test data exists,"1. Open Lifecycle Events.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00379,ServiceNow,HRSD,Lifecycle Events,Healthcare,Request -> Fulfillment -> Validation -> Closure,Security,Close Healthcare ServiceNow Lifecycle Events,User has ServiceNow access and Healthcare test data exists,"1. Open Lifecycle Events.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00380,ServiceNow,HRSD,Lifecycle Events,Healthcare,Event -> Correlation -> Incident -> Resolution,Workflow,Create Healthcare ServiceNow Lifecycle Events,User has ServiceNow access and Healthcare test data exists,"1. Open Lifecycle Events.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00381,ServiceNow,HRSD,Lifecycle Events,Healthcare,Case -> Assignment -> Knowledge -> Closure,Mobile,Assign Healthcare ServiceNow Lifecycle Events,User has ServiceNow access and Healthcare test data exists,"1. Open Lifecycle Events.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00382,ServiceNow,HRSD,Lifecycle Events,Healthcare,Change -> Approval -> Implementation -> Review,UI,Clone Healthcare ServiceNow Lifecycle Events,User has ServiceNow access and Healthcare test data exists,"1. Open Lifecycle Events.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,High,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00383,ServiceNow,HRSD,Lifecycle Events,Healthcare,Discovery -> CMDB Update -> Impact Analysis -> Remediation,UI,Clone Healthcare ServiceNow Lifecycle Events,User has ServiceNow access and Healthcare test data exists,"1. Open Lifecycle Events.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00384,ServiceNow,HRSD,Lifecycle Events,Healthcare,Employee Center -> HR Case -> Task -> Resolution,Performance,Approve Healthcare ServiceNow Lifecycle Events,User has ServiceNow access and Healthcare test data exists,"1. Open Lifecycle Events.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00385,ServiceNow,HRSD,Lifecycle Events,Healthcare,Portal -> Request -> Approvals -> Fulfillment,Accessibility,Escalate Healthcare ServiceNow Lifecycle Events,User has ServiceNow access and Healthcare test data exists,"1. Open Lifecycle Events.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00386,ServiceNow,HRSD,Lifecycle Events,Banking,Request -> Fulfillment -> Validation -> Closure,Integration,Delete Banking ServiceNow Lifecycle Events,User has ServiceNow access and Banking test data exists,"1. Open Lifecycle Events.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00387,ServiceNow,HRSD,Lifecycle Events,Banking,Event -> Correlation -> Incident -> Resolution,UI,Create Banking ServiceNow Lifecycle Events,User has ServiceNow access and Banking test data exists,"1. Open Lifecycle Events.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00388,ServiceNow,HRSD,Lifecycle Events,Banking,Case -> Assignment -> Knowledge -> Closure,Integration,Route Banking ServiceNow Lifecycle Events,User has ServiceNow access and Banking test data exists,"1. Open Lifecycle Events.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00389,ServiceNow,HRSD,Lifecycle Events,Banking,Change -> Approval -> Implementation -> Review,Accessibility,Search Banking ServiceNow Lifecycle Events,User has ServiceNow access and Banking test data exists,"1. Open Lifecycle Events.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,High,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00390,ServiceNow,HRSD,Lifecycle Events,Banking,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Functional,Approve Banking ServiceNow Lifecycle Events,User has ServiceNow access and Banking test data exists,"1. Open Lifecycle Events.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Low,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00391,ServiceNow,HRSD,Lifecycle Events,Banking,Employee Center -> HR Case -> Task -> Resolution,Security,Search Banking ServiceNow Lifecycle Events,User has ServiceNow access and Banking test data exists,"1. Open Lifecycle Events.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00392,ServiceNow,HRSD,Lifecycle Events,Banking,Portal -> Request -> Approvals -> Fulfillment,Integration,Assign Banking ServiceNow Lifecycle Events,User has ServiceNow access and Banking test data exists,"1. Open Lifecycle Events.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00393,ServiceNow,HRSD,Lifecycle Events,Manufacturing,Request -> Fulfillment -> Validation -> Closure,Integration,Delete Manufacturing ServiceNow Lifecycle Events,User has ServiceNow access and Manufacturing test data exists,"1. Open Lifecycle Events.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00394,ServiceNow,HRSD,Lifecycle Events,Manufacturing,Event -> Correlation -> Incident -> Resolution,Functional,Edit Manufacturing ServiceNow Lifecycle Events,User has ServiceNow access and Manufacturing test data exists,"1. Open Lifecycle Events.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,High,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00395,ServiceNow,HRSD,Lifecycle Events,Manufacturing,Case -> Assignment -> Knowledge -> Closure,Workflow,Approve Manufacturing ServiceNow Lifecycle Events,User has ServiceNow access and Manufacturing test data exists,"1. Open Lifecycle Events.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Low,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00396,ServiceNow,HRSD,Lifecycle Events,Manufacturing,Change -> Approval -> Implementation -> Review,Workflow,Assign Manufacturing ServiceNow Lifecycle Events,User has ServiceNow access and Manufacturing test data exists,"1. Open Lifecycle Events.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00397,ServiceNow,HRSD,Lifecycle Events,Manufacturing,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Data Migration,Validate Manufacturing ServiceNow Lifecycle Events,User has ServiceNow access and Manufacturing test data exists,"1. Open Lifecycle Events.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00398,ServiceNow,HRSD,Lifecycle Events,Manufacturing,Employee Center -> HR Case -> Task -> Resolution,UI,Route Manufacturing ServiceNow Lifecycle Events,User has ServiceNow access and Manufacturing test data exists,"1. Open Lifecycle Events.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,High,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00399,ServiceNow,HRSD,Lifecycle Events,Manufacturing,Portal -> Request -> Approvals -> Fulfillment,Integration,Close Manufacturing ServiceNow Lifecycle Events,User has ServiceNow access and Manufacturing test data exists,"1. Open Lifecycle Events.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00400,ServiceNow,HRSD,Lifecycle Events,Employee Services,Request -> Fulfillment -> Validation -> Closure,Security,Close Employee Services ServiceNow Lifecycle Events,User has ServiceNow access and Employee Services test data exists,"1. Open Lifecycle Events.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Medium,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00401,ServiceNow,HRSD,Lifecycle Events,Employee Services,Event -> Correlation -> Incident -> Resolution,Performance,Edit Employee Services ServiceNow Lifecycle Events,User has ServiceNow access and Employee Services test data exists,"1. Open Lifecycle Events.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00402,ServiceNow,HRSD,Lifecycle Events,Employee Services,Case -> Assignment -> Knowledge -> Closure,Workflow,Clone Employee Services ServiceNow Lifecycle Events,User has ServiceNow access and Employee Services test data exists,"1. Open Lifecycle Events.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00403,ServiceNow,HRSD,Lifecycle Events,Employee Services,Change -> Approval -> Implementation -> Review,Data Migration,Clone Employee Services ServiceNow Lifecycle Events,User has ServiceNow access and Employee Services test data exists,"1. Open Lifecycle Events.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00404,ServiceNow,HRSD,Lifecycle Events,Employee Services,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Functional,Submit Employee Services ServiceNow Lifecycle Events,User has ServiceNow access and Employee Services test data exists,"1. Open Lifecycle Events.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00405,ServiceNow,HRSD,Lifecycle Events,Employee Services,Employee Center -> HR Case -> Task -> Resolution,Security,Submit Employee Services ServiceNow Lifecycle Events,User has ServiceNow access and Employee Services test data exists,"1. Open Lifecycle Events.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00406,ServiceNow,HRSD,Lifecycle Events,Employee Services,Portal -> Request -> Approvals -> Fulfillment,Workflow,Route Employee Services ServiceNow Lifecycle Events,User has ServiceNow access and Employee Services test data exists,"1. Open Lifecycle Events.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Low,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00407,ServiceNow,HRSD,Lifecycle Events,Shared Services,Request -> Fulfillment -> Validation -> Closure,Workflow,Close Shared Services ServiceNow Lifecycle Events,User has ServiceNow access and Shared Services test data exists,"1. Open Lifecycle Events.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00408,ServiceNow,HRSD,Lifecycle Events,Shared Services,Event -> Correlation -> Incident -> Resolution,Functional,Edit Shared Services ServiceNow Lifecycle Events,User has ServiceNow access and Shared Services test data exists,"1. Open Lifecycle Events.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00409,ServiceNow,HRSD,Lifecycle Events,Shared Services,Case -> Assignment -> Knowledge -> Closure,Regression,Clone Shared Services ServiceNow Lifecycle Events,User has ServiceNow access and Shared Services test data exists,"1. Open Lifecycle Events.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Low,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00410,ServiceNow,HRSD,Lifecycle Events,Shared Services,Change -> Approval -> Implementation -> Review,UI,Edit Shared Services ServiceNow Lifecycle Events,User has ServiceNow access and Shared Services test data exists,"1. Open Lifecycle Events.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00411,ServiceNow,HRSD,Lifecycle Events,Shared Services,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Regression,Validate Shared Services ServiceNow Lifecycle Events,User has ServiceNow access and Shared Services test data exists,"1. Open Lifecycle Events.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00412,ServiceNow,HRSD,Lifecycle Events,Shared Services,Employee Center -> HR Case -> Task -> Resolution,Workflow,Create Shared Services ServiceNow Lifecycle Events,User has ServiceNow access and Shared Services test data exists,"1. Open Lifecycle Events.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,High,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00413,ServiceNow,HRSD,Lifecycle Events,Shared Services,Portal -> Request -> Approvals -> Fulfillment,Integration,Close Shared Services ServiceNow Lifecycle Events,User has ServiceNow access and Shared Services test data exists,"1. Open Lifecycle Events.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00414,ServiceNow,HRSD,Lifecycle Events,CloudOps,Request -> Fulfillment -> Validation -> Closure,Performance,Submit CloudOps ServiceNow Lifecycle Events,User has ServiceNow access and CloudOps test data exists,"1. Open Lifecycle Events.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00415,ServiceNow,HRSD,Lifecycle Events,CloudOps,Event -> Correlation -> Incident -> Resolution,Performance,Bulk Update CloudOps ServiceNow Lifecycle Events,User has ServiceNow access and CloudOps test data exists,"1. Open Lifecycle Events.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00416,ServiceNow,HRSD,Lifecycle Events,CloudOps,Case -> Assignment -> Knowledge -> Closure,Data Migration,Search CloudOps ServiceNow Lifecycle Events,User has ServiceNow access and CloudOps test data exists,"1. Open Lifecycle Events.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00417,ServiceNow,HRSD,Lifecycle Events,CloudOps,Change -> Approval -> Implementation -> Review,Data Migration,Assign CloudOps ServiceNow Lifecycle Events,User has ServiceNow access and CloudOps test data exists,"1. Open Lifecycle Events.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Medium,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00418,ServiceNow,HRSD,Lifecycle Events,CloudOps,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Workflow,Search CloudOps ServiceNow Lifecycle Events,User has ServiceNow access and CloudOps test data exists,"1. Open Lifecycle Events.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,High,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00419,ServiceNow,HRSD,Lifecycle Events,CloudOps,Employee Center -> HR Case -> Task -> Resolution,Functional,Approve CloudOps ServiceNow Lifecycle Events,User has ServiceNow access and CloudOps test data exists,"1. Open Lifecycle Events.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00420,ServiceNow,HRSD,Lifecycle Events,CloudOps,Portal -> Request -> Approvals -> Fulfillment,Performance,Submit CloudOps ServiceNow Lifecycle Events,User has ServiceNow access and CloudOps test data exists,"1. Open Lifecycle Events.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00421,ServiceNow,HRSD,Knowledge,IT Support,Request -> Fulfillment -> Validation -> Closure,UI,Clone IT Support ServiceNow Knowledge,User has ServiceNow access and IT Support test data exists,"1. Open Knowledge.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,High,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
