Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-SD-00225,SAP Ph-II,SD,Credit Management,Banking,Order -> Delivery -> Billing -> Accounting,Integration,Restore Banking SAP Credit Management,SAP access provisioned and Banking test data exists,"1. Open Credit Management.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00226,SAP Ph-II,SD,Credit Management,Utilities,Create -> Approve -> Post -> Report,Regression,Submit Utilities SAP Credit Management,SAP access provisioned and Utilities test data exists,"1. Open Credit Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00227,SAP Ph-II,SD,Credit Management,Utilities,Plan -> Execute -> Verify -> Close,Workflow,Validate Utilities SAP Credit Management,SAP access provisioned and Utilities test data exists,"1. Open Credit Management.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00228,SAP Ph-II,SD,Credit Management,Utilities,Request -> Process -> Approve -> Complete,Security,Create Utilities SAP Credit Management,SAP access provisioned and Utilities test data exists,"1. Open Credit Management.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00229,SAP Ph-II,SD,Credit Management,Utilities,Master Data -> Transaction -> Settlement -> Analytics,UI,Edit Utilities SAP Credit Management,SAP access provisioned and Utilities test data exists,"1. Open Credit Management.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00230,SAP Ph-II,SD,Credit Management,Utilities,Order -> Delivery -> Billing -> Accounting,Integration,Escalate Utilities SAP Credit Management,SAP access provisioned and Utilities test data exists,"1. Open Credit Management.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00231,SAP Ph-II,SD,Credit Management,CPG,Create -> Approve -> Post -> Report,Security,Update CPG SAP Credit Management,SAP access provisioned and CPG test data exists,"1. Open Credit Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00232,SAP Ph-II,SD,Credit Management,CPG,Plan -> Execute -> Verify -> Close,Performance,Submit CPG SAP Credit Management,SAP access provisioned and CPG test data exists,"1. Open Credit Management.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00233,SAP Ph-II,SD,Credit Management,CPG,Request -> Process -> Approve -> Complete,Integration,Approve CPG SAP Credit Management,SAP access provisioned and CPG test data exists,"1. Open Credit Management.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00234,SAP Ph-II,SD,Credit Management,CPG,Master Data -> Transaction -> Settlement -> Analytics,Integration,Approve CPG SAP Credit Management,SAP access provisioned and CPG test data exists,"1. Open Credit Management.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00235,SAP Ph-II,SD,Credit Management,CPG,Order -> Delivery -> Billing -> Accounting,Regression,Clone CPG SAP Credit Management,SAP access provisioned and CPG test data exists,"1. Open Credit Management.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00236,SAP Ph-II,SD,Credit Management,Public Sector,Create -> Approve -> Post -> Report,Functional,Route Public Sector SAP Credit Management,SAP access provisioned and Public Sector test data exists,"1. Open Credit Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00237,SAP Ph-II,SD,Credit Management,Public Sector,Plan -> Execute -> Verify -> Close,UI,Edit Public Sector SAP Credit Management,SAP access provisioned and Public Sector test data exists,"1. Open Credit Management.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00238,SAP Ph-II,SD,Credit Management,Public Sector,Request -> Process -> Approve -> Complete,Regression,Search Public Sector SAP Credit Management,SAP access provisioned and Public Sector test data exists,"1. Open Credit Management.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00239,SAP Ph-II,SD,Credit Management,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Performance,Update Public Sector SAP Credit Management,SAP access provisioned and Public Sector test data exists,"1. Open Credit Management.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00240,SAP Ph-II,SD,Credit Management,Public Sector,Order -> Delivery -> Billing -> Accounting,Security,Restore Public Sector SAP Credit Management,SAP access provisioned and Public Sector test data exists,"1. Open Credit Management.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00241,SAP Ph-II,SD,Sales Order,Manufacturing,Create -> Approve -> Post -> Report,UI,Route Manufacturing SAP Sales Order,SAP access provisioned and Manufacturing test data exists,"1. Open Sales Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00242,SAP Ph-II,SD,Sales Order,Manufacturing,Plan -> Execute -> Verify -> Close,Integration,Approve Manufacturing SAP Sales Order,SAP access provisioned and Manufacturing test data exists,"1. Open Sales Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00243,SAP Ph-II,SD,Sales Order,Manufacturing,Request -> Process -> Approve -> Complete,UI,Restore Manufacturing SAP Sales Order,SAP access provisioned and Manufacturing test data exists,"1. Open Sales Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00244,SAP Ph-II,SD,Sales Order,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Integration,Reject Manufacturing SAP Sales Order,SAP access provisioned and Manufacturing test data exists,"1. Open Sales Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00245,SAP Ph-II,SD,Sales Order,Manufacturing,Order -> Delivery -> Billing -> Accounting,Workflow,Search Manufacturing SAP Sales Order,SAP access provisioned and Manufacturing test data exists,"1. Open Sales Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00246,SAP Ph-II,SD,Sales Order,Retail,Create -> Approve -> Post -> Report,Performance,Clone Retail SAP Sales Order,SAP access provisioned and Retail test data exists,"1. Open Sales Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00247,SAP Ph-II,SD,Sales Order,Retail,Plan -> Execute -> Verify -> Close,Integration,Edit Retail SAP Sales Order,SAP access provisioned and Retail test data exists,"1. Open Sales Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00248,SAP Ph-II,SD,Sales Order,Retail,Request -> Process -> Approve -> Complete,Integration,Archive Retail SAP Sales Order,SAP access provisioned and Retail test data exists,"1. Open Sales Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00249,SAP Ph-II,SD,Sales Order,Retail,Master Data -> Transaction -> Settlement -> Analytics,Integration,Search Retail SAP Sales Order,SAP access provisioned and Retail test data exists,"1. Open Sales Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00250,SAP Ph-II,SD,Sales Order,Retail,Order -> Delivery -> Billing -> Accounting,UI,Update Retail SAP Sales Order,SAP access provisioned and Retail test data exists,"1. Open Sales Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00251,SAP Ph-II,SD,Sales Order,Pharma,Create -> Approve -> Post -> Report,Workflow,Create Pharma SAP Sales Order,SAP access provisioned and Pharma test data exists,"1. Open Sales Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00252,SAP Ph-II,SD,Sales Order,Pharma,Plan -> Execute -> Verify -> Close,Regression,Update Pharma SAP Sales Order,SAP access provisioned and Pharma test data exists,"1. Open Sales Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00253,SAP Ph-II,SD,Sales Order,Pharma,Request -> Process -> Approve -> Complete,Regression,Create Pharma SAP Sales Order,SAP access provisioned and Pharma test data exists,"1. Open Sales Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00254,SAP Ph-II,SD,Sales Order,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Functional,Edit Pharma SAP Sales Order,SAP access provisioned and Pharma test data exists,"1. Open Sales Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00255,SAP Ph-II,SD,Sales Order,Pharma,Order -> Delivery -> Billing -> Accounting,Workflow,Create Pharma SAP Sales Order,SAP access provisioned and Pharma test data exists,"1. Open Sales Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00256,SAP Ph-II,SD,Sales Order,Automotive,Create -> Approve -> Post -> Report,Integration,Update Automotive SAP Sales Order,SAP access provisioned and Automotive test data exists,"1. Open Sales Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00257,SAP Ph-II,SD,Sales Order,Automotive,Plan -> Execute -> Verify -> Close,Performance,Edit Automotive SAP Sales Order,SAP access provisioned and Automotive test data exists,"1. Open Sales Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00258,SAP Ph-II,SD,Sales Order,Automotive,Request -> Process -> Approve -> Complete,Performance,Update Automotive SAP Sales Order,SAP access provisioned and Automotive test data exists,"1. Open Sales Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00259,SAP Ph-II,SD,Sales Order,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Security,Create Automotive SAP Sales Order,SAP access provisioned and Automotive test data exists,"1. Open Sales Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00260,SAP Ph-II,SD,Sales Order,Automotive,Order -> Delivery -> Billing -> Accounting,Integration,Archive Automotive SAP Sales Order,SAP access provisioned and Automotive test data exists,"1. Open Sales Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00261,SAP Ph-II,SD,Sales Order,Banking,Create -> Approve -> Post -> Report,Workflow,Reject Banking SAP Sales Order,SAP access provisioned and Banking test data exists,"1. Open Sales Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00262,SAP Ph-II,SD,Sales Order,Banking,Plan -> Execute -> Verify -> Close,Integration,Validate Banking SAP Sales Order,SAP access provisioned and Banking test data exists,"1. Open Sales Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00263,SAP Ph-II,SD,Sales Order,Banking,Request -> Process -> Approve -> Complete,Workflow,Validate Banking SAP Sales Order,SAP access provisioned and Banking test data exists,"1. Open Sales Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00264,SAP Ph-II,SD,Sales Order,Banking,Master Data -> Transaction -> Settlement -> Analytics,Functional,Archive Banking SAP Sales Order,SAP access provisioned and Banking test data exists,"1. Open Sales Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00265,SAP Ph-II,SD,Sales Order,Banking,Order -> Delivery -> Billing -> Accounting,Regression,Edit Banking SAP Sales Order,SAP access provisioned and Banking test data exists,"1. Open Sales Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00266,SAP Ph-II,SD,Sales Order,Utilities,Create -> Approve -> Post -> Report,Functional,Delete Utilities SAP Sales Order,SAP access provisioned and Utilities test data exists,"1. Open Sales Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00267,SAP Ph-II,SD,Sales Order,Utilities,Plan -> Execute -> Verify -> Close,UI,Clone Utilities SAP Sales Order,SAP access provisioned and Utilities test data exists,"1. Open Sales Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00268,SAP Ph-II,SD,Sales Order,Utilities,Request -> Process -> Approve -> Complete,Workflow,Restore Utilities SAP Sales Order,SAP access provisioned and Utilities test data exists,"1. Open Sales Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00269,SAP Ph-II,SD,Sales Order,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Regression,Approve Utilities SAP Sales Order,SAP access provisioned and Utilities test data exists,"1. Open Sales Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00270,SAP Ph-II,SD,Sales Order,Utilities,Order -> Delivery -> Billing -> Accounting,Integration,Submit Utilities SAP Sales Order,SAP access provisioned and Utilities test data exists,"1. Open Sales Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00271,SAP Ph-II,SD,Sales Order,CPG,Create -> Approve -> Post -> Report,Integration,Validate CPG SAP Sales Order,SAP access provisioned and CPG test data exists,"1. Open Sales Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00272,SAP Ph-II,SD,Sales Order,CPG,Plan -> Execute -> Verify -> Close,Functional,Delete CPG SAP Sales Order,SAP access provisioned and CPG test data exists,"1. Open Sales Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00273,SAP Ph-II,SD,Sales Order,CPG,Request -> Process -> Approve -> Complete,Functional,Delete CPG SAP Sales Order,SAP access provisioned and CPG test data exists,"1. Open Sales Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00274,SAP Ph-II,SD,Sales Order,CPG,Master Data -> Transaction -> Settlement -> Analytics,Integration,Edit CPG SAP Sales Order,SAP access provisioned and CPG test data exists,"1. Open Sales Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00275,SAP Ph-II,SD,Sales Order,CPG,Order -> Delivery -> Billing -> Accounting,Functional,Route CPG SAP Sales Order,SAP access provisioned and CPG test data exists,"1. Open Sales Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00276,SAP Ph-II,SD,Sales Order,Public Sector,Create -> Approve -> Post -> Report,Integration,Route Public Sector SAP Sales Order,SAP access provisioned and Public Sector test data exists,"1. Open Sales Order.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00277,SAP Ph-II,SD,Sales Order,Public Sector,Plan -> Execute -> Verify -> Close,Integration,Route Public Sector SAP Sales Order,SAP access provisioned and Public Sector test data exists,"1. Open Sales Order.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00278,SAP Ph-II,SD,Sales Order,Public Sector,Request -> Process -> Approve -> Complete,Integration,Validate Public Sector SAP Sales Order,SAP access provisioned and Public Sector test data exists,"1. Open Sales Order.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00279,SAP Ph-II,SD,Sales Order,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Integration,Search Public Sector SAP Sales Order,SAP access provisioned and Public Sector test data exists,"1. Open Sales Order.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SD-00280,SAP Ph-II,SD,Sales Order,Public Sector,Order -> Delivery -> Billing -> Accounting,Performance,Reject Public Sector SAP Sales Order,SAP access provisioned and Public Sector test data exists,"1. Open Sales Order.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
