Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
WD-FIN-00205,Workday,FINANCE,Accounting,Hospitality,Employee Life Event -> Benefits -> Payroll -> Reporting,Functional,Reject Hospitality Workday Accounting,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Accounting.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00206,Workday,FINANCE,Accounting,Hospitality,Expense Submit -> Approval -> Accounting -> Reimbursement,Mobile,Create Hospitality Workday Accounting,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Accounting.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00207,Workday,FINANCE,Accounting,Hospitality,Supplier Invoice -> Matching -> Approval -> Payment,Accessibility,Validate Hospitality Workday Accounting,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Accounting.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00208,Workday,FINANCE,Accounting,Hospitality,Integration Load -> Validate -> Error Handling -> Reprocess,Regression,Close Hospitality Workday Accounting,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Accounting.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00209,Workday,FINANCE,Accounting,Hospitality,Recruiting -> Hire -> Onboard -> Time -> Payroll,Regression,Validate Hospitality Workday Accounting,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Accounting.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00210,Workday,FINANCE,Accounting,Hospitality,Budget -> Expense -> Journal -> Dashboard,Security,Route Hospitality Workday Accounting,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Accounting.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00211,Workday,FINANCE,Budget,Corporate,Requisition -> Offer -> Hire -> Onboard -> Payroll,Performance,Export Corporate Workday Budget,Workday access is provisioned and Corporate test data exists,"1. Open Workday Budget.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00212,Workday,FINANCE,Budget,Corporate,Employee Life Event -> Benefits -> Payroll -> Reporting,Workflow,Update Corporate Workday Budget,Workday access is provisioned and Corporate test data exists,"1. Open Workday Budget.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00213,Workday,FINANCE,Budget,Corporate,Expense Submit -> Approval -> Accounting -> Reimbursement,Data Migration,Reject Corporate Workday Budget,Workday access is provisioned and Corporate test data exists,"1. Open Workday Budget.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00214,Workday,FINANCE,Budget,Corporate,Supplier Invoice -> Matching -> Approval -> Payment,Security,Sync Corporate Workday Budget,Workday access is provisioned and Corporate test data exists,"1. Open Workday Budget.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00215,Workday,FINANCE,Budget,Corporate,Integration Load -> Validate -> Error Handling -> Reprocess,Workflow,Approve Corporate Workday Budget,Workday access is provisioned and Corporate test data exists,"1. Open Workday Budget.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00216,Workday,FINANCE,Budget,Corporate,Recruiting -> Hire -> Onboard -> Time -> Payroll,Security,Validate Corporate Workday Budget,Workday access is provisioned and Corporate test data exists,"1. Open Workday Budget.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00217,Workday,FINANCE,Budget,Corporate,Budget -> Expense -> Journal -> Dashboard,Functional,Update Corporate Workday Budget,Workday access is provisioned and Corporate test data exists,"1. Open Workday Budget.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00218,Workday,FINANCE,Budget,Retail,Requisition -> Offer -> Hire -> Onboard -> Payroll,Integration,Approve Retail Workday Budget,Workday access is provisioned and Retail test data exists,"1. Open Workday Budget.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00219,Workday,FINANCE,Budget,Retail,Employee Life Event -> Benefits -> Payroll -> Reporting,Functional,Edit Retail Workday Budget,Workday access is provisioned and Retail test data exists,"1. Open Workday Budget.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00220,Workday,FINANCE,Budget,Retail,Expense Submit -> Approval -> Accounting -> Reimbursement,Security,Review Retail Workday Budget,Workday access is provisioned and Retail test data exists,"1. Open Workday Budget.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00221,Workday,FINANCE,Budget,Retail,Supplier Invoice -> Matching -> Approval -> Payment,Data Migration,Update Retail Workday Budget,Workday access is provisioned and Retail test data exists,"1. Open Workday Budget.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00222,Workday,FINANCE,Budget,Retail,Integration Load -> Validate -> Error Handling -> Reprocess,Regression,Sync Retail Workday Budget,Workday access is provisioned and Retail test data exists,"1. Open Workday Budget.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00223,Workday,FINANCE,Budget,Retail,Recruiting -> Hire -> Onboard -> Time -> Payroll,Performance,Review Retail Workday Budget,Workday access is provisioned and Retail test data exists,"1. Open Workday Budget.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00224,Workday,FINANCE,Budget,Retail,Budget -> Expense -> Journal -> Dashboard,Performance,Validate Retail Workday Budget,Workday access is provisioned and Retail test data exists,"1. Open Workday Budget.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00225,Workday,FINANCE,Budget,Healthcare,Requisition -> Offer -> Hire -> Onboard -> Payroll,Security,Review Healthcare Workday Budget,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Budget.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00226,Workday,FINANCE,Budget,Healthcare,Employee Life Event -> Benefits -> Payroll -> Reporting,Workflow,Import Healthcare Workday Budget,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Budget.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00227,Workday,FINANCE,Budget,Healthcare,Expense Submit -> Approval -> Accounting -> Reimbursement,Regression,Sync Healthcare Workday Budget,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Budget.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00228,Workday,FINANCE,Budget,Healthcare,Supplier Invoice -> Matching -> Approval -> Payment,Regression,Approve Healthcare Workday Budget,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Budget.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00229,Workday,FINANCE,Budget,Healthcare,Integration Load -> Validate -> Error Handling -> Reprocess,Functional,Sync Healthcare Workday Budget,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Budget.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00230,Workday,FINANCE,Budget,Healthcare,Recruiting -> Hire -> Onboard -> Time -> Payroll,Mobile,Edit Healthcare Workday Budget,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Budget.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00231,Workday,FINANCE,Budget,Healthcare,Budget -> Expense -> Journal -> Dashboard,Accessibility,Sync Healthcare Workday Budget,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Budget.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00232,Workday,FINANCE,Budget,Manufacturing,Requisition -> Offer -> Hire -> Onboard -> Payroll,Regression,Reject Manufacturing Workday Budget,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Budget.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00233,Workday,FINANCE,Budget,Manufacturing,Employee Life Event -> Benefits -> Payroll -> Reporting,UI,Review Manufacturing Workday Budget,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Budget.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00234,Workday,FINANCE,Budget,Manufacturing,Expense Submit -> Approval -> Accounting -> Reimbursement,Performance,Edit Manufacturing Workday Budget,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Budget.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00235,Workday,FINANCE,Budget,Manufacturing,Supplier Invoice -> Matching -> Approval -> Payment,Data Migration,Edit Manufacturing Workday Budget,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Budget.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00236,Workday,FINANCE,Budget,Manufacturing,Integration Load -> Validate -> Error Handling -> Reprocess,Data Migration,Update Manufacturing Workday Budget,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Budget.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00237,Workday,FINANCE,Budget,Manufacturing,Recruiting -> Hire -> Onboard -> Time -> Payroll,Performance,Create Manufacturing Workday Budget,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Budget.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00238,Workday,FINANCE,Budget,Manufacturing,Budget -> Expense -> Journal -> Dashboard,Regression,Sync Manufacturing Workday Budget,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Budget.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00239,Workday,FINANCE,Budget,Education,Requisition -> Offer -> Hire -> Onboard -> Payroll,Mobile,Edit Education Workday Budget,Workday access is provisioned and Education test data exists,"1. Open Workday Budget.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00240,Workday,FINANCE,Budget,Education,Employee Life Event -> Benefits -> Payroll -> Reporting,Performance,Sync Education Workday Budget,Workday access is provisioned and Education test data exists,"1. Open Workday Budget.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00241,Workday,FINANCE,Budget,Education,Expense Submit -> Approval -> Accounting -> Reimbursement,Security,Edit Education Workday Budget,Workday access is provisioned and Education test data exists,"1. Open Workday Budget.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00242,Workday,FINANCE,Budget,Education,Supplier Invoice -> Matching -> Approval -> Payment,Functional,Update Education Workday Budget,Workday access is provisioned and Education test data exists,"1. Open Workday Budget.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00243,Workday,FINANCE,Budget,Education,Integration Load -> Validate -> Error Handling -> Reprocess,Functional,Import Education Workday Budget,Workday access is provisioned and Education test data exists,"1. Open Workday Budget.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00244,Workday,FINANCE,Budget,Education,Recruiting -> Hire -> Onboard -> Time -> Payroll,Performance,Reject Education Workday Budget,Workday access is provisioned and Education test data exists,"1. Open Workday Budget.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00245,Workday,FINANCE,Budget,Education,Budget -> Expense -> Journal -> Dashboard,UI,Close Education Workday Budget,Workday access is provisioned and Education test data exists,"1. Open Workday Budget.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00246,Workday,FINANCE,Budget,Nonprofit,Requisition -> Offer -> Hire -> Onboard -> Payroll,Workflow,Import Nonprofit Workday Budget,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Budget.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00247,Workday,FINANCE,Budget,Nonprofit,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Validate Nonprofit Workday Budget,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Budget.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00248,Workday,FINANCE,Budget,Nonprofit,Expense Submit -> Approval -> Accounting -> Reimbursement,Workflow,Submit Nonprofit Workday Budget,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Budget.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00249,Workday,FINANCE,Budget,Nonprofit,Supplier Invoice -> Matching -> Approval -> Payment,Functional,Create Nonprofit Workday Budget,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Budget.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00250,Workday,FINANCE,Budget,Nonprofit,Integration Load -> Validate -> Error Handling -> Reprocess,Security,Update Nonprofit Workday Budget,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Budget.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00251,Workday,FINANCE,Budget,Nonprofit,Recruiting -> Hire -> Onboard -> Time -> Payroll,Performance,Update Nonprofit Workday Budget,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Budget.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00252,Workday,FINANCE,Budget,Nonprofit,Budget -> Expense -> Journal -> Dashboard,Workflow,Export Nonprofit Workday Budget,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Budget.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00253,Workday,FINANCE,Budget,Financial Services,Requisition -> Offer -> Hire -> Onboard -> Payroll,Data Migration,Create Financial Services Workday Budget,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Budget.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00254,Workday,FINANCE,Budget,Financial Services,Employee Life Event -> Benefits -> Payroll -> Reporting,Integration,Approve Financial Services Workday Budget,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Budget.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00255,Workday,FINANCE,Budget,Financial Services,Expense Submit -> Approval -> Accounting -> Reimbursement,Workflow,Submit Financial Services Workday Budget,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Budget.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00256,Workday,FINANCE,Budget,Financial Services,Supplier Invoice -> Matching -> Approval -> Payment,Regression,Submit Financial Services Workday Budget,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Budget.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00257,Workday,FINANCE,Budget,Financial Services,Integration Load -> Validate -> Error Handling -> Reprocess,Integration,Validate Financial Services Workday Budget,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Budget.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00258,Workday,FINANCE,Budget,Financial Services,Recruiting -> Hire -> Onboard -> Time -> Payroll,Security,Submit Financial Services Workday Budget,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Budget.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-FIN-00259,Workday,FINANCE,Budget,Financial Services,Budget -> Expense -> Journal -> Dashboard,Data Migration,Validate Financial Services Workday Budget,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Budget.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
