Test Case ID,Product,Folder,Scenario,Preconditions,Steps,Expected Result,Priority
GOO-DRI-00191,GoogleWorkspace,drive,Create GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00192,GoogleWorkspace,drive,Route GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00193,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00194,GoogleWorkspace,drive,Submit GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-DRI-00195,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-DRI-00196,GoogleWorkspace,drive,Escalate GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-DRI-00197,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00198,GoogleWorkspace,drive,Reject GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00199,GoogleWorkspace,drive,Search GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-DRI-00200,GoogleWorkspace,drive,Validate GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Low
GOO-DRI-00201,GoogleWorkspace,drive,Update GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-DRI-00202,GoogleWorkspace,drive,Approve GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00203,GoogleWorkspace,drive,Edit GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00204,GoogleWorkspace,drive,Search GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-DRI-00205,GoogleWorkspace,drive,Restore GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00206,GoogleWorkspace,drive,Restore GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-DRI-00207,GoogleWorkspace,drive,Submit GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-DRI-00208,GoogleWorkspace,drive,Search GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00209,GoogleWorkspace,drive,Reject GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00210,GoogleWorkspace,drive,Reject GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-DRI-00211,GoogleWorkspace,drive,Search GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00212,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-DRI-00213,GoogleWorkspace,drive,Clone GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-DRI-00214,GoogleWorkspace,drive,Route GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-DRI-00215,GoogleWorkspace,drive,Create GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00216,GoogleWorkspace,drive,Validate GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-DRI-00217,GoogleWorkspace,drive,Search GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-DRI-00218,GoogleWorkspace,drive,Reject GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00219,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00220,GoogleWorkspace,drive,Create GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Low
GOO-DRI-00221,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-DRI-00222,GoogleWorkspace,drive,Create GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
GOO-DRI-00223,GoogleWorkspace,drive,Edit GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00224,GoogleWorkspace,drive,Create GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00225,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Medium
GOO-DRI-00226,GoogleWorkspace,drive,Archive GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Low
GOO-DRI-00227,GoogleWorkspace,drive,Update GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00228,GoogleWorkspace,drive,Escalate GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,Low
GOO-DRI-00229,GoogleWorkspace,drive,Route GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-DRI-00230,GoogleWorkspace,drive,Update GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-DRI-00231,GoogleWorkspace,drive,Submit GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00232,GoogleWorkspace,drive,Submit GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00233,GoogleWorkspace,drive,Reject GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00234,GoogleWorkspace,drive,Create GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,Medium
GOO-DRI-00235,GoogleWorkspace,drive,Escalate GoogleWorkspace drive,GoogleWorkspace test data ready,Open module > perform action > validate result,Success,High
GOO-DRI-00236,GoogleWorkspace,drive,Validate GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,Medium
GOO-DRI-00237,GoogleWorkspace,drive,Edit GoogleWorkspace drive,GoogleWorkspace test data ready,Initiate integration > check queue > confirm completion,Success,High
GOO-DRI-00238,GoogleWorkspace,drive,Delete GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,High
GOO-DRI-00239,GoogleWorkspace,drive,Validate GoogleWorkspace drive,GoogleWorkspace test data ready,Submit transaction > sync system > reconcile report,Success,High
GOO-DRI-00240,GoogleWorkspace,drive,Escalate GoogleWorkspace drive,GoogleWorkspace test data ready,Create record > route approval > verify status,Success,Medium
